SMILES,challenge_cyp1a2,challenge_cyp2c9,challenge_cyp2d6,challenge_cyp3a4,qhts_cyp1a2,qhts_cyp2c9,qhts_cyp2d6,qhts_cyp3a4,pharmabench_cyp2c9,pharmabench_cyp2d6,pharmabench_cyp3a4,tox21_cyp1a2,tox21_cyp2c9,tox21_cyp2d6,tox21_cyp3a4
C#Cc1ccc(-c2nnc([C@H]3CCO[C@@H]3c3ccccc3)[nH]2)nc1,5.795675678,,5.12815908,,,,,,,,,,,,
C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1,,,,,,,,,,,,,,,5.360025701545049
C#Cc1ccnc(N(CC)C(=O)c2cccc(OCCOC)c2)c1,,,,4.557309952,,,,,,,,,,,
C#Cc1cnc2[nH]cc(C(=O)c3c(F)ccc(NS(=O)(=O)CCC)c3F)c2c1,,,,,,,,,5.301029995663981,,,,,,
C(#CC1C=CC2OC(c3ccccc3)OCC2O1)c1ccccc1,,,,,,5.900008766455316,,5.599997654072044,,,,,,,
C(/C=C/C=C/Nc1ccccc1)=Nc1ccccc1.Cl,,,,,,,,,,,,4.348864512263225,,4.3988649544426,
C(/C=C/c1ccco1)=N/N1CCN(c2ccccc2)CC1,,,,,5.049999969853415,,,,,,,,,,
C(/C=C\c1ccccc1)=Nc1ccc2c(c1)Cc1ccccc1-2,,,,,6.400058556991446,,,5.39999854971442,,,,,,,
C(=C(c1ccccc1)c1ccccc1)c1ccccc1,,,,,,,,,,,,4.448864857638396,5.298863933907473,,
C(=C/CN(C[C@H]1Cc2ccccc2CN1)[C@H]1CCCc2cccnc21)\CNC1CCOCC1,,,,,,,,,,5.583359492661719,,,,,
C(=C/c1ccccc1)\CN1CCN(C(c2ccccc2)c2ccccc2)CC1,,4.013040405,,,,,,5.499996931948306,,,,,4.810029897405945,5.310025555333226,
C(=C/c1ccccc1)\c1ccccc1,,,,,,,,,,,,5.352128234693767,4.352133119923515,,
C(=C/c1nnc(-c2cccs2)o1)\c1ccccc1,,,,,5.59999938302362,4.849999245077862,4.650000220873455,,,,,,,,
C(=C1\CCCC2=C1Nc1ncnn1C2c1ccccc1)\c1ccccc1,,,,,5.0,5.100000128334196,,,,,,,,,
C(=C\c1ccccc1)\CN1CCN(C(c2ccccc2)c2ccccc2)CC1,,,,,5.075044938560324,4.800000874803203,5.199999106236808,5.0999990348465305,,,,,,,
C(=C\c1ccccc1)\CN1CCN(CCOC(c2ccccc2)c2ccccc2)CC1,,,,,4.699485254109518,5.299998902651582,5.299998902651582,,,,,,,,
C(=N/N(c1ccccc1)c1ccccc1)\c1ccc2c(c1)OCO2,,,,,5.700000503883016,,5.0,4.800000874803203,,,,,,,
C(=N/N1CCN(C2c3ccccc3-c3ccccc32)CC1)\c1cccnc1,,,,,5.40000018605658,6.700000503883016,6.200000237109354,4.899998417198648,,,,,,,
C(=N/Nc1nc(Nc2ccccc2)nc(N2CCOCC2)n1)\c1c[nH]c2ccccc12,,,,,5.0,,,4.800000874803203,,,,,,,
C(=N/n1cnnc1)\c1cccn1-c1ccccc1,,,,,5.049999969853415,5.300000202445418,,,,,,,,,
C(=NC1CCCCC1)=NC1CCCCC1,,,,,,,,,,,,4.373145559845744,,4.3988649544426,
C(=NCCN1CCOCC1)=NC1CCCCC1,,,,,5.199970640755866,,,,,,,,,,
C(=N\Nc1ccccn1)\c1cccnc1,,,,,5.899813936040543,,,5.39999854971442,,,,,,,
C(=N\Nc1nnc2c(n1)[nH]c1ccccc12)\c1cccnc1,,,,,6.199985438932609,,,5.39999854971442,,,,,,,
C(=Nc1ccc2c(c1)Cc1ccccc1-2)c1ccccn1,,,,,6.500156298019331,5.399996913372259,,5.499998305302686,,,,,,,
C(=Nc1cnc2ccccc2c1)c1ccc2ccccc2n1,,,,,5.400058556991446,,,,,,,,,,
C(CCc1nnc2c(n1)CCCC2)Cc1nnc2c(n1)CCCC2,,,,,5.300081238289086,,,5.39999854971442,,,,,,,
C/C(=C(/CCO)SSC[C@@H]1CCCO1)N(C=O)Cc1cnc(C)nc1N,,,,,,,,5.0,,,,,,,
C/C(=C(/CCOP(=O)(O)O)SC(=O)c1ccccc1)N(C=O)Cc1cnc(C)nc1N,,,,,,,,4.700000503883016,,,,,,,
C/C(=C(/OCCOc1ccc(Cl)cc1)c1ccc(Cl)cc1Cl)n1ccnc1,,,,,,,,,,,,5.610036963564112,6.060031709448664,5.760025198883063,6.609948503541013
C/C(=C(\CCO)SS/C(CCO)=C(\C)N(C=O)Cc1cnc(C)nc1N)N(C=O)Cc1cnc(C)nc1N,,,,,,,,,,,,,,,4.810029897405945
C/C(=C(\CCOC(=O)C(C)C)SS/C(CCOC(=O)C(C)C)=C(/C)N(C=O)Cc1cnc(C)nc1N)N(C=O)Cc1cnc(C)nc1N,,,,,,,,,,,,,,,6.410050398674292
C/C(=C1/SC(N2CCCC2)=NC1=O)c1ccc(Br)cc1,,,,,5.499999678657065,5.650000220873455,,,,,,,,,
C/C(=C1\CCOC(=O)S1)N(C=O)Cc1cnc(C)nc1N,,,,,,,,,,,,,,4.810029897405945,4.810029897405945
C/C(=C\C(=O)c1ccc(Br)cc1)NCc1ccc2c(c1)OCO2,,,,,5.849999245077863,4.949999401714239,5.100000128334196,5.59999938302362,,,,,,,
C/C(=C\C(=O)c1ccc(Cl)cc1)NCc1ccc2c(c1)OCO2,,,,,6.0,5.100000128334196,5.300000202445418,6.100000128334196,,,,,,,
C/C(=C\C(=O)c1ccccc1)Nc1ccc(Br)c(Cl)c1,,,,,5.0,4.949999401714239,4.800000874803203,4.849999245077862,,,,,,,
C/C(=C\C(C)CC(C)CC(C)C)C1CC(=O)OC1=O,,,,,,,,,,,,,4.248510729867378,4.537098362886422,
C/C(=C\C1CCCCC1)C(NC(=O)c1ccc(C(F)(F)F)cc1)c1ccc(-c2ccccc2)cc1,,,,,,,,4.899998417198648,,,,,,,
C/C(=C\C1CCCCC1)C(NC(=O)c1cccnc1)c1ccc(-c2ccccc2)cc1,,,,,5.300081238289086,5.0,,5.39999854971442,,,,,,,
C/C(=C\CNc1ncnc2nc[nH]c12)CO,,,,,4.500312917381596,,,,,,,,,,
C/C(=C\COc1cc(=O)[nH]c2ccccc12)CC[C@@H](O)C(C)(C)O,,,,,4.698970004336019,,,,,,,,,,
C/C(=C\COc1ccc2ccc(=O)oc2c1)C/C=C/C(C)C,,,,,,,,,,,4.367239111520561,,,,
C/C(=C\[C@@H](N)C(=O)O)CP(=O)(O)O,,,,,4.600326278518962,,5.499998305302686,,,,,,,,
C/C(=C\[C@@H](NP(=O)(c1ccccc1)c1ccccc1)c1ccccc1)CO[Si](c1ccccc1)(c1ccccc1)C(C)(C)C,,,,,,,,5.699991797446187,,,,,,,
C/C(=C\c1ccc(C(=O)O)cc1)c1ccc2c(c1)C(C)(C)CCC2(C)C,,,,,4.500312917381596,,7.899813936040543,,,,,,,,
C/C(=C\c1ccc(Cl)cc1)C(C)(C)C(=O)O,,,,,,5.499996931948306,,,,,,,,,
C/C(=C\c1ccc(N(C)C)cc1)[N+](=O)[O-],,,,,5.849999245077863,,,4.849999245077862,,,,,,,
C/C(=C\c1ccccc1)[N+](=O)[O-],,,,,,,,,,,,4.898864942667959,4.498865393540615,,4.3988649544426
C/C(=C\c1ccco1)C1C(C#N)=C(N)Oc2n[nH]c(-c3ccccc3)c21,,,,,6.700000503883016,7.049999969853415,4.499999678657065,5.40000018605658,,,,,,,
C/C(=N/NC(=O)Cc1cccn1C)c1ccccc1,,,,,4.700000503883016,4.59999938302362,,,,,,,,,
C/C(=N/NC(=O)c1ccc(C)s1)c1cccc(NC(=O)COc2ccc(Cl)cc2C)c1,,,,,5.40000018605658,5.899998417198648,,,,,,,,,
C/C(=N/NC(=O)c1ccc(NC(=O)c2ccc(F)cc2)cc1)c1ccccc1,,,,,,5.300000202445418,,,,,,,,,
C/C(=N/NC(=O)c1cccs1)c1ccc(NC(=O)COc2ccc(Cl)cc2Cl)cc1,,,,,4.899998417198648,5.349999603463148,,,,,,,,,
C/C(=N/NC(=O)c1ccncc1)c1ccccc1Cl,,,,,,,,5.39999854971442,,,,,,,
C/C(=N/NS(=O)(=O)c1ccc(C)cc1)c1cccc(NC(=O)c2cccc(Cl)c2)c1,,,,,4.849999245077862,5.40000018605658,5.349999603463148,5.849999245077863,,,,,,,
C/C(=N/Nc1ccc2ccccc2n1)c1ccccc1O,,,,,5.80067189392439,5.599998518547832,6.100007782892403,5.499998305302686,,,,,,,
C/C(=N/O)c1ccc2cc(Br)c3ccccc3c2c1,,,,,,,7.600162830771291,,,,,,,,
C/C(=N/OC(=O)c1ccc(F)cc1)c1ccc(C)cc1,,,,,4.849999245077862,,,,,,,,,,
C/C(=N\N1CCN(C2c3ccccc3-c3ccccc32)CC1)c1cccnc1,,,,,4.899998417198648,6.250000251143582,5.700000503883016,5.550000451689026,,,,,,,
C/C(=N\N1CCN(C2c3ccccc3-c3ccccc32)CC1)c1ccncc1,,,,,5.049999969853415,5.650000220873455,6.749999855918706,6.0,,,,,,,
C/C(=N\N=C(c1ccccc1)c1ccccc1)c1cccs1,,,,,5.849999245077863,6.149999867728904,,4.849999245077862,,,,,,,
C/C(=N\NC(=O)C1CC1c1ccccc1)c1cccs1,,,,,4.800000874803203,,,,,,,,,,
C/C(=N\NC(=O)CC1N=C(Cc2ccccc2)NNC1=O)c1ccc(Cl)cc1Cl,,,,,,,,5.899998417198648,,,,,,,
C/C(=N\NC(=O)COc1ccc([N+](=O)[O-])cc1)C(C)(C)C,,,,,5.100000128334196,,,,,,,,,,
C/C(=N\NC(=O)CSCc1ccc(Cl)cc1)c1ccc2c(c1)OCCO2,,,,,5.100000128334196,5.100000128334196,6.250000251143582,4.849999245077862,,,,,,,
C/C(=N\NC(=O)Cc1ccc(Cl)cc1)c1ccccn1,,,,,5.349999603463148,4.849999245077862,,4.849999245077862,,,,,,,
C/C(=N\NC(=O)Cc1ccccc1)c1cccs1,,,,,5.40000018605658,4.849999245077862,4.849999245077862,,,,,,,,
C/C(=N\NC(=O)Nc1cc(F)cc(F)c1)c1ncccc1C(=O)O,,,,,,,,,,,,4.448864857638396,4.948862919408721,,
C/C(=N\NC(=O)Nc1cc(F)cc(F)c1)c1ncccc1C(=O)[O-].[Na+],,,,,,,,,,,,,4.998863636444484,,
C/C(=N\NC(=O)c1[nH]c2c([N+](=O)[O-])cc(C)cc2c1-c1ccccc1)c1cccnc1,,,,,5.899998417198648,5.049999969853415,,5.949999401714238,,,,,,,
C/C(=N\NC(=O)c1ccc(Br)cc1)c1ccccc1,,,,,5.849999245077863,,,,,,,,,,
C/C(=N\NC(=O)c1ccc(Cl)cc1)c1ccc(Br)s1,,,,,5.899998417198648,,,4.849999245077862,,,,,,,
C/C(=N\NC(=O)c1ccc(Cl)cc1)c1cccc(NC(=O)C(C)C)c1,,,,,5.450000476425332,,,4.800000874803203,,,,,,,
C/C(=N\NC(=O)c1cccc(Br)c1)c1ccc(Br)cc1,,,,,6.550000451689026,,,,,,,,,,
C/C(=N\NC(=O)c1cccc(Cl)c1)c1cccc(NC(=O)C(C)C)c1,,,,,5.300000202445418,,,4.800000874803203,,,,,,,
C/C(=N\NC(=O)c1cccc(F)c1)c1ccc(Br)s1,,,,,6.200000237109354,,,,,,,,,,
C/C(=N\NC(=O)c1cccc(S(=O)(=O)N2CCOCC2)c1)c1cc(Cl)ccc1O,,,,,,,,,,,5.583359492661719,,,,
C/C(=N\NC(=O)c1ccccc1C)c1ccc(NC(=O)c2cccs2)cc1,,,,,,4.849999245077862,,,,,,,,,
C/C(=N\NC(=O)c1ccncc1)c1ccc2ccccc2c1O,,,,,5.400058556991446,7.0,,5.39999854971442,,,,,,,
C/C(=N\NC(=S)Nc1ccc(F)cc1)C1CC1,,,,,5.749999855918706,,,4.849999245077862,,,,,,,
C/C(=N\NC(=S)Nc1cccc(C)c1)c1ccccc1,,,,,6.049999969853415,5.200000237109354,,5.049999969853415,,,,,,,
C/C(=N\NC(N)=O)c1ccc(Cl)cc1,,,,,5.499999678657065,,,,,,,,,,
C/C(=N\NC(N)=S)c1ccc[nH]1,,,,,5.500156298019331,,,,,,,,,,
C/C(=N\Nc1ccc([N+](=O)[O-])cc1)c1cccc(N)c1,,,,,5.899998417198648,5.250000251143582,,5.450000476425332,,,,,,,
C/C(=N\Nc1nc(-c2ccc(C)cc2)nc2ccccc12)c1ccc([N+](=O)[O-])cc1,,,,,5.100000128334196,,,4.849999245077862,,,,,,,
C/C(=N\Nc1nc(N)cc(Cl)n1)c1cccc([N+](=O)[O-])c1,,,,,4.949999401714239,4.849999245077862,,4.849999245077862,,,,,,,
C/C(=N\Nc1nnc(-c2ccccc2)c(-c2ccccc2)n1)c1cccc([N+](=O)[O-])c1,,,,,5.450000476425332,4.700000503883016,,,,,,,,,
C/C(=N\O)[C@@H](C)NCC(C)(C)CN[C@H](C)/C(C)=N/O,,,,,,,,,,,,,,4.510030276850633,4.510030276850633
C/C(=N\O)c1ccc2[nH]ccc2c1,,,,,5.349999603463148,,,,,,,,,,
C/C(=N\O)c1cccc[n+]1Cc1ccccc1,,,,,,,5.399996913372259,,,,,,,,
C/C(=N\OC(=O)NC(C)C)c1sc(-c2ccc(Cl)cc2)nc1C,,,,,5.949999401714238,5.149999867728904,,,,,,,,,
C/C(=N\OC(=O)NC(C)C)c1sc(-c2ccccc2)nc1C,,,,,5.700000503883016,4.949999401714239,,,,,,,,,
C/C(=N\OC(=O)NC1CCCCC1)c1sc(-c2ccccc2)nc1C,,,,,5.149999867728904,4.949999401714239,,4.800000874803203,,,,,,,
C/C(=N\OC(=O)c1ccc(F)cc1)c1nccs1,,,,,,,4.899998417198648,,,,,,,,
C/C(=N\OC(=O)c1cccc(C)c1)c1sc(-c2ccccc2)nc1C,,,,,5.40000018605658,,,,,,,,,,
C/C(=N\OC(=O)c1ccccc1)c1cc(-c2ccc(Cl)cc2)no1,,,,,5.550000451689026,,,,,,,,,,
C/C(=N\OCc1cccc(Cl)c1Cl)c1ccc(CC#N)s1,,,,,5.499999678657065,5.049999969853415,,4.800000874803203,,,,,,,
C/C(=N\n1nnnc1Nc1ccccc1)c1ccc(N)cc1,,,,,4.899998417198648,4.949999401714239,,4.650000220873455,,,,,,,
C/C(CC(=O)NC1CCCC1)=N\NC(=O)Cc1cccs1,,,,,,,,4.899998417198648,,,,,,,
C/C(CC(=O)NCCCN1CCOCC1)=N\NC(=O)COc1ccc(Cl)cc1,,,,,5.59999938302362,,,4.800000874803203,,,,,,,
C/C(CC(=O)NCc1ccco1)=N\NC(=O)Cc1ccc(Cl)cc1,,,,,,,,4.800000874803203,,,,,,,
C/C(CC(=O)NCc1ccco1)=N\NC(=O)Cc1cccc2ccccc12,,,,,4.899998417198648,,,,,,,,,,
C/C(CC(=O)Nc1cc(C)ccn1)=N\NC(=O)COc1cccc(C)c1,,,,,4.849999245077862,,,,,,,,,,
C/C(CC(=O)Nc1cc(Cl)ccc1Cl)=N\NC(N)=S,,,,,4.899998417198648,,,4.849999245077862,,,,,,,
C/C(CC(=O)Nc1cccc2c1CCCC2)=N\NC(=O)c1ccccc1N,,,,,4.749999855918706,4.849999245077862,,5.450000476425332,,,,,,,
C/C(CC(=O)Nc1ccccn1)=N\NC(=O)C(=O)Nc1cccc(Cl)c1C,,,,,5.40000018605658,5.40000018605658,,,,,,,,,
C/C(CCC(=O)OC[C@@H]1O[C@H](C#Cc2ccccc2)C=C[C@@H]1Oc1ccc(C)cc1)=N/OC[C@@H](C)[C@H](OCc1ccccc1)C(C)C,,,,,,,,5.39999854971442,,,,,,,
C/C(CCC(=O)OC[C@@H]1O[C@H](C#Cc2ccccc2)C=C[C@@H]1Oc1ccc(C)cc1)=N/OC[C@@H](O)COCc1ccco1,,,,,,5.799999504698301,,5.499998305302686,,,,,,,
C/C(CCC(=O)OC[C@@H]1O[C@H](C#Cc2ccccc2)C=C[C@@H]1Oc1ccc(C)cc1)=N/OC[C@@H](O)[C@H]1O[C@H]2OC(C)(C)O[C@H]2[C@@H]1O,,,,,,,,5.39999854971442,,,,,,,
C/C(CCC(=O)OC[C@@H]1O[C@H](C#Cc2ccccc2)C=C[C@@H]1Oc1ccc(C)cc1)=N/O[C@@H](C)CN1CCCCc2nc(C)c(C)cc21,,,,,,,5.499998305302686,5.499998305302686,,,,,,,
C/C(CCC(=O)OC[C@@H]1O[C@H](C#Cc2ccccc2)C=C[C@@H]1Oc1ccc(C)cc1)=N/O[C@@H](C)CN1CCCc2nc(C)c(C)cc21,,,,,,5.599998518547832,5.499998305302686,5.39999854971442,,,,,,,
C/C(CCC(=O)OC[C@@H]1O[C@H](C#Cc2ccccc2)C=C[C@@H]1Oc1ccc(C)cc1)=N/O[C@@H](C)c1cn([C@H](CO)Cc2ccccc2)nn1,,,,,,5.549998411925259,,5.449998427508553,,,,,,,
C/C(CCC(=O)OC[C@@H]1O[C@H](C#Cc2ccccc2)C=C[C@@H]1Oc1ccc(C)cc1)=N/O[C@@H](C)c1cn([C@H]2COC[C@H]2O)nn1,,,,,,5.799999504698301,,5.39999854971442,,,,,,,
C/C(CCN1CCCCc2nc(C)c(C)cc21)=N\OC[C@@H](C)[C@H](OCc1ccccc1)C(C)C,,,,,,,,5.499996931948306,,,,,,,
C/C(CCN1CCCCc2nc(C)c(C)cc21)=N\OC[C@@H](O)COCc1ccco1,,,,,,,5.0999990348465305,5.39999854971442,,,,,,,
C/C(CCN1CCCCc2nc(C)c(C)cc21)=N\O[C@@H](C)CN1CCCCc2nc(C)c(C)cc21,,,,,,,5.299997602857746,5.39999854971442,,,,,,,
C/C(CCN1CCCCc2nc(C)c(C)cc21)=N\O[C@@H](C)CN1CCCc2nc(C)c(C)cc21,,,,,,,5.499998305302686,5.499998305302686,,,,,,,
C/C(CCN1CCCCc2nc(C)c(C)cc21)=N\O[C@@H](C)c1cc(-c2c(C)cc(C)cc2C)no1,,,,,,5.599998518547832,5.499998305302686,5.39999854971442,,,,,,,
C/C(CCN1CCCCc2nc(C)c(C)cc21)=N\O[C@@H](C)c1cn([C@H](CO)Cc2ccccc2)nn1,,,,,,,,5.349998726183001,,,,,,,
C/C(CCN1CCCc2nc(C)c(C)cc21)=N\OC[C@@H](C)[C@H](OCc1ccccc1)C(C)C,,,,,,,,5.499996931948306,,,,,,,
C/C(CCN1CCCc2nc(C)c(C)cc21)=N\OC[C@@H](O)COCc1ccco1,,,,,,,5.499996931948306,5.39999854971442,,,,,,,
C/C(CCN1CCCc2nc(C)c(C)cc21)=N\O[C@@H](C)CN1CCCCc2nc(C)c(C)cc21,,,,,,,,5.39999854971442,,,,,,,
C/C(CCN1CCCc2nc(C)c(C)cc21)=N\O[C@@H](C)CN1CCCc2nc(C)c(C)cc21,,,,,,,5.499998305302686,5.39999854971442,,,,,,,
C/C(CCN1CCCc2nc(C)c(C)cc21)=N\O[C@@H](C)c1cc(-c2c(C)cc(C)cc2C)no1,,,,,,5.499998305302686,,5.299998902651582,,,,,,,
C/C(CCN1CCCc2nc(C)c(C)cc21)=N\O[C@@H](C)c1cn([C@@H]2COC[C@@H]2O)nn1,,,,,,,,5.499998305302686,,,,,,,
C/C(CCN1CCCc2nc(C)c(C)cc21)=N\O[C@@H](C)c1cn([C@H](CO)Cc2ccccc2)nn1,,,,,,5.39999854971442,5.399996913372259,5.599997602017492,,,,,,,
C/C(CCN1CCc2nc(-c3ccccc3)c(-c3ccccc3)cc2C1)=N\OC[C@@H](C)[C@H](OCc1ccccc1)C(C)C,,,,,,,,5.39999854971442,,,,,,,
C/C(CCN1CCc2nc(-c3ccccc3)c(-c3ccccc3)cc2C1)=N\OC[C@@H](O)COCc1ccco1,,,,,,,,5.499998305302686,,,,,,,
C/C(CCN1CCc2nc(-c3ccccc3)c(-c3ccccc3)cc2C1)=N\OC[C@@H](O)[C@@H]1O[C@@H]2OC(C)(C)O[C@@H]2[C@H]1O,,,,,,,,5.39999854971442,,,,,,,
C/C(CCN1CCc2nc(-c3ccccc3)c(-c3ccccc3)cc2C1)=N\O[C@@H](C)CN1CCCCc2nc(C)c(C)cc21,,,,,,,,5.39999854971442,,,,,,,
C/C(CCN1CCc2nc(-c3ccccc3)c(-c3ccccc3)cc2C1)=N\O[C@@H](C)CN1CCCc2nc(C)c(C)cc21,,,,,,,5.499996931948306,5.39999854971442,,,,,,,
C/C(CCN1CCc2nc(-c3ccccc3)c(-c3ccccc3)cc2C1)=N\O[C@@H](C)c1cc(-c2c(C)cc(C)cc2C)no1,,,,,,6.50003813440381,,5.399996913372259,,,,,,,
C/C(CCN1CCc2nc(-c3ccccc3)c(-c3ccccc3)cc2C1)=N\O[C@@H](C)c1cn([C@H](CO)Cc2ccccc2)nn1,,,,,,5.499996931948306,,5.424998554358432,,,,,,,
C/C(CCc1ccc2c(c1)OCO2)=N\N=C1\NC(=O)CC(C(=O)Nc2ccccc2)S1,,,,,4.800000874803203,5.100000128334196,5.049999969853415,5.650000220873455,,,,,,,
C/C(CN(C[C@H]1Cc2ccccc2CN1)[C@H]1CCCc2cccnc21)=C(/F)CN,,,,,,,,,,,5.7447274948966935,,,,
C/C(CN)=C(/F)CN(C[C@H]1Cc2ccccc2CN1)[C@H]1CCCc2cccnc21,,,,,,,,,,,5.221848749616356,,,,
C/C(C[n+]1ccccc1)=N\N=C(N)N,,,,,,6.599980364934842,,,,,,,,,
C/C(Cl)=C/CSc1nnc2n(N)c(=O)c3ccccc3n12,,,,,4.949999401714239,4.650000220873455,,4.949999401714239,,,,,,,
C/C(Cl)=C\Cn1c(N2CCCC2)nc2c1c(=O)[nH]c(=O)n2C,,,,,4.849999245077862,,,4.800000874803203,,,,,,,
C/C(Cn1nc([N+](=O)[O-])cc1C)=N\NC(=O)c1ccc(O)cc1O,,,,,4.59999938302362,,,,,,,,,,
C/C(N)=C(/C#N)C(=O)COc1ncnc2ccc(Br)cc12,,,,,,,,4.749999855918706,,,,,,,
C/C(N)=C(/C#N)C(=O)CSc1nnc(COc2cc(C)ccc2C)o1,,,,,5.349999603463148,5.149999867728904,,5.450000476425332,,,,,,,
C/C(O)=C(/C#N)C(=O)Nc1cc(Br)ccc1Br,,,,,5.525121829674739,5.0999990348465305,,4.800000874803203,,,,,,,
C/C(O)=c1/ccc2cccc3nc(C)nc1c23,,,,,6.59999938302362,,,,,,,,,,
C/C1=C2/N=C(/C=C3\N=C(/C(C)=C4\[N-]C(C)(C5N=C1C(C)(CCC(=O)NCC(C)OP(=O)([O-])O[C@H]1C(O)C(n6cnc7cc(C)c(C)cc76)O[C@@H]1CO)C5CC(N)=O)C(C)(CC(N)=O)C4CCC(N)=O)C(C)(CC(N)=O)C3CCC(N)=O)C(C)(C)C2CCC(N)=O.[CH2-]C1OC(n2cnc3c(N)ncnc32)C(O)C1O.[Co],,,,,,,,5.399996913372259,,,,,,,
C/C1=C2/N=C(/C=C3\N=C(/C(C)=C4\[N-][C@@](C)([C@@H]5N=C1[C@](C)(CCC(=O)NC[C@@H](C)OP(=O)([O-])O[C@H]1[C@@H](O)[C@@H](n6cnc7cc(C)c(C)cc76)O[C@@H]1CO)[C@H]5CC(N)=O)[C@@](C)(CC(N)=O)[C@@H]4CCC(N)=O)[C@@](C)(CC(N)=O)[C@@H]3CCC(N)=O)C(C)(C)[C@@H]2CCC(N)=O.[C-]#N.[Co+3],,,,,,,,,,,,4.557158208489572,4.810029897405945,,
C/C1=C\CC(C)(C)/C=C/C(=O)/C(C)=C/CC1,,,,,,,,,,,4.661543506395395,,,,
C/C1=C\CC[C@@]2(C)O[C@@H]2CC(C)(C)/C=C/C1=O,,,,,,,,,,,4.315154638355588,,,,
C/C1=C\[C@H](O)C[C@@]2(C)O[C@@H]2CC(C)(C)/C=C/C1=O,,,,,,,,,,,4.287355191776603,,,,
C/C=C(/C)C(=O)OC1Cc2c(ccc3ccc(=O)oc23)OC1(C)C,,,,,,,,4.800000874803203,,,,,,,
C/C=C(C(=C/C)/c1ccc(O)cc1)\c1ccc(O)cc1,,,,,,,,5.0999990348465305,,,,,4.760030197409634,,4.660030100046487
C/C=C(C(=C/C)/c1ccc(OC(C)=O)cc1)\c1ccc(OC(C)=O)cc1,,,,,,,,,,,,,5.060031709448664,,
C/C=C(C(=C\C)\c1ccc(O)cc1)/c1ccc(O)cc1,,,,,4.80067189392439,6.100007782892403,4.800000874803203,5.099999581590364,,,,,,,
C/C=C(C)/C=C/C=C(C)C,,,,,,,,,,,,4.251356517867205,4.1513565701573825,,4.426356639864111
C/C=C(\C)C#N,,,,,,,,,,,,4.294227772763691,,,
C/C=C(\C)C(=O)OC1CC(OC(C)=O)[C@@]2(C(=O)OC)COC3C2[C@@]12CO[C@](O)(C(=O)OC)C2[C@](C)(C12O[C@@]1(C)C1CC2OC2OC=C[C@]21O)C3O,,,,,,,,4.899998417198648,,,,,,,
C/C=C(\C)C(=O)OC1[C@@H]2C=C3C4CC(=O)OC(c5ccoc5)[C@]4(C)CCC3[C@@](C)(C2=O)C(C(O)C(=O)OC)C1(C)C,,,,,,,,4.899998417198648,,,,,,,
C/C=C(\C)C(=O)OC1c2c(ccc3ccc(=O)oc23)OC(C)(C)C1OC(C)=O,,,,,,,,4.59999938302362,,,,,,,
C/C=C(\C)C(=O)OCCC(C)CCC=C(C)C,,,,,,,,,,,,4.148864616843579,4.3988649544426,,4.448864857638396
C/C=C(\C)C(=O)OCCc1ccccc1,,,,,,,,,,,,4.498865393540615,,,
C/C=C(\C)C(=O)OCc1ccccc1,,,,,,,,,,,,4.448864857638396,,,
C/C=C(\C)C(=O)O[C@@H]1C(C)=C2[C@H]([C@@H]1OC(=O)CCCCCCC)[C@@](C)(OC(C)=O)C[C@@H](OC(=O)CCC)[C@@]1(O)[C@H]2OC(=O)[C@]1(C)O,,,,,4.400058556991446,4.499999678657065,4.40000018605658,5.39999854971442,,,,,,,
C/C=C(\C)C=O,,,,,,,,,,,,4.170671457004928,,,
C/C=C/C(=O)C1=C(C)CCCC1(C)C,,,,,,,,,,,,,,,4.3988649544426
C/C=C/C(=O)CC,,,,,,,,,,,,4.864342694306391,,,4.96434216701973
C/C=C/C(=O)CCCC,,,,,,,,,,,,,4.248864914695038,,4.448864857638396
C/C=C/C(=O)N(CC)c1ccccc1C,,,,,,,,4.899998417198648,,,,4.498865393540615,4.3988649544426,,
C/C=C/C(=O)O,,,,,,,,,,,,4.418724082952377,,,
C/C=C/C(=O)Oc1c(CCCCCC(C)C)cc([N+](=O)[O-])cc1[N+](=O)[O-],,,,,,,,,,,,4.598864942530007,5.548858579207237,,4.798865170407076
C/C=C/C1Oc2ccc(OC)cc2N2C(=O)C(C)C(OCOC)C12,,,,,,,,5.399996913372259,,,,,,,
C/C=C/C=C/C(=O)O,,,,,,,,,,,,,4.248864914695038,,
C/C=C/C=C/CCCCCCCO,,,,,,,,,,,,,5.148864004988426,4.198864633756791,4.798865170407076
C/C=C/C=C/CO,,,,,,,,,,,,,4.148864616843579,,4.198864633756791
C/C=C/C=C/COC(=O)C(C)C,,,,,,,,,,,,4.448864857638396,4.3988649544426,,4.548864726812244
C/C=C/C=N/NC(=O)c1ccncc1,,,,,,,,,,,,,4.810029897405945,,4.860029658404407
C/C=C/C=O,,,,,,,,,,,,4.21872440880388,4.515852546432491,,
C/C=C/CC#N,,,,,,,,,,,,4.438691063647086,,,
C/C=C/CCCN(Cc1cn[nH]c1)c1cc(C(N)=O)nc(C2CC2)n1,5.93837573,,,,,,,,,,,,,,
C/C=C/CO,,,,,,,,,,,,4.298864798175959,,,
