SMILES,challenge_cyp1a2,challenge_cyp2c9,challenge_cyp2d6,challenge_cyp3a4,pharmabench_cyp2c9,pharmabench_cyp2d6,pharmabench_cyp3a4,tox21_cyp1a2,tox21_cyp2c9,tox21_cyp2d6,tox21_cyp3a4,chembl_cyp1a2,chembl_cyp2c9,chembl_cyp2d6,chembl_cyp3a4,octant_cyp3a4,aid1851_cyp1a2,aid1851_cyp2c9,aid1851_cyp2d6,aid1851_cyp3a4,aid1851_cyp2c19
C#CCOC(=O)NC(/C=C/CCCC)c1ccccc1,,,,,,,,,,,,4.8,4.8,4.7,4.9,,4.800000874803203,4.800000874803203,4.700000503883016,4.899998417198648,4.59999938302362
C#CCOC(=O)Nc1ccc(=O)n(Cc2c(Cl)cccc2Cl)c1,,,,,,,,,,,,4.9,5.8,4.7,,,4.899998417198648,5.800000874803203,4.700000503883016,,5.800000874803203
C#CCOC(=O)[C@@H](C)Oc1ccc(Oc2ncc(Cl)cc2F)cc1,,,,,,,,5.300995253495097,4.5009951303440445,,4.550995494815843,,,,,,,,,,
C#CCOC(C(=O)OCCN(C)C)(c1ccccc1)c1ccccc1.Cl,,,,,,,,,5.610036963564112,5.460033632003287,5.8600265120155415,,,,,,,,,,
C#CCOS(=O)OC1CCCCC1Oc1ccc(C(C)(C)C)cc1,,,,,,,,5.07351076187995,6.248521941011578,4.773510569037037,5.62351294051142,,,,,,,,,,
C#CCOc1cc(O)c2c(=O)cc(-c3ccccc3)oc2c1,,,,,,,,,,,,7.05,,,,,,,,,
C#CCOc1ccc(-c2cc(=O)c3c(ccc4ccccc43)o2)cc1,,,,,,,,,,,,6.22,,,,,,,,,
C#CCOc1ccc(-c2nc(=O)c3ccccc3[nH]2)cc1,,,,,,,,,,,,5.0,,,,,,,,,
C#CCOc1cccc(-c2cc(=O)c3c(O)cccc3o2)c1,,,,,,,,,,,,7.15,,,,,,,,,
C#CCOc1cccc2oc(=O)ccc12,,,,,,,,,,,,,,,4.33,,,,,,
C#CCOc1ccccc1-c1csc(-c2csc(Nc3cc(OC)cc(OC)c3)n2)n1,,,,,,,,,,,,6.04,,,,,,,,,
C#CCOc1ccccc1-c1csc(-c2csc(Nc3cccc(F)c3)n2)n1,,,,,,,,,,,,5.98,,,,,,,,,
C#CCOc1cnc(C(=O)Nc2cc(F)c(F)c([C@@]3(C)N=C(N)S[C@@]4(COC)C[C@H]43)c2)cn1,,,,,,,4.568636235841012,,,,,,4.6,4.7,4.57,,,,,,
C#CCSc1n[nH]c(-c2ccco2)n1,,,,,,,,,,,,5.7,,,,,5.700000503883016,,,,
C#CCSc1nc(Cc2ccc(Cl)cc2)nc2ccccc12,,,,,,,,,,,,5.9,5.55,,4.8,,5.899998417198648,5.550000451689026,,4.800000874803203,6.300000202445418
C#CCSc1nnc(-c2cc3c(C(F)(F)F)nn(C)c3s2)n1C,,,,,,,,,,,,5.95,,,5.1,,5.949999401714238,,,5.100000128334196,
C#CCSc1nnc(-c2sc(-c3ccccc3)nc2C)n1C,,,,,,,,,,,,5.35,4.75,5.2,6.0,,5.349999603463148,4.749999855918706,5.200000237109354,6.0,5.59999938302362
C#CCSc1nnc(-c2sc3ccccc3c2Cl)o1,,,,,,,,,,,,6.9,,,5.05,,6.899998417198648,,,5.049999969853415,
C#CCSc1nncn1C(=O)/C=C/c1ccccc1,,,,,,,,,,,,4.8,5.4,,,,4.800000874803203,5.40000018605658,,,4.800000874803203
C#CC[N+](CC)(CC)CC#Cc1cccc(Cl)c1,,,,,,,,,,,,,,5.65,,,,,,,
C#CC[N+](CC)(CC)CC#Cc1cccc(Cl)c1.[Br-],,,,,,,,,,,,,,,,,,,5.650000220873455,,
C#CCn1c(S(=O)(=O)Cc2ccc(OC)cc2)nc(-c2ccccc2)c1-c1ccccc1,,,,,,,,,,,,,5.55,4.85,5.2,,,5.550000451689026,4.849999245077862,5.200000237109354,5.650000220873455
C#C[C@@]1(O)CCC2C3CC=C4CC(=O)CCC4C3CC[C@@]21CC,,,,,,,,,,,,,,,4.6,,,,,,
C#C[C@@]1(O)CCC2C3CCc4cc(O)ccc4C3CC[C@@]21C,,,,,,,,,,,,,,,4.6,,,,,,
C#C[C@@]1(O)CC[C@@H]2[C@@H]3CC=C4CC(=O)CCC4[C@H]3CC[C@]21C,,,,,,,,,,,,4.9,5.3,4.8,,,,,,,
C#C[C@@]1(O)CC[C@@H]2[C@@H]3CC=C4CC(=O)CC[C@@H]4[C@H]3CC[C@]21C,,,,,,,,,,,,,,,4.9,,,,,,
C#C[C@@]1(O)CC[C@@H]2[C@@H]3CC=C4CC(=O)CC[C@@H]4[C@H]3CC[C@]21CC,,,,,,,,,,,,,,,4.9,,,,,,
C#C[C@@]1(O)CC[C@@H]2[C@@H]3CCC4=C(CCC(=O)C4)[C@H]3CC[C@]21C,,,,,,,,,,,,,,,,,4.899998417198648,5.300000202445418,4.800000874803203,,7.200000237109354
C#C[C@@]1(O)CC[C@@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@]21C,,,,,,,,,,,,,,,,,,,,4.899998417198648,5.300000202445418
C#C[C@@]1(O)CC[C@@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@]21CC,,,,,,,,,,,,,,,,,,,,4.899998417198648,7.100000128334196
C#C[C@@]1(O)CC[C@@H]2[C@@H]3CCC4=CC(=O)CC[C@@]4(C)[C@H]3CC[C@]21C,,,,,,,,,,,,,,,,,,,,,6.300000202445418
C#C[C@@]1(O)CC[C@H]2[C@H]3CCC4=Cc5oncc5C[C@]4(C)[C@@H]3CC[C@@]21C,,,,,,,,,,,,,5.7,4.6,,,,,,,
C#C[C@@]1(OC(C)=O)CC[C@@H]2[C@@H]3CCC4=C[C@@H](OC(C)=O)CC[C@H]4[C@H]3CC[C@]21C,,,,,,,,,,,,,4.8,,5.3,,,4.800000874803203,,,4.800000874803203
C#C[C@H](N)CCC(=O)O,,,,,,,,,,,,,,4.9,,,,,,,
C#C[C@]1(O)C=C[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@@]21CC,,,,,,,,,5.310025555333226,4.565519720242099,4.96003097313254,,,,,,,,,,
C#C[C@]1(O)CCC2C3CC=C4CC(=O)CCC4C3CC[C@@]21C,,,,,,,,,,,,,,,4.45,,,,,,
C#C[C@]1(O)CCC2C3CCC4=Cc5oncc5C[C@@]4(C)C3CC[C@@]21C,,,,,,,,,,,,,,,4.9,,,,,,
C#C[C@]1(O)CC[C@@H]2[C@H]3CCC4=CCCC[C@@H]4[C@@H]3CC[C@@]21C,,,,,,,,,,,,4.9,5.0,,4.9,,4.899998417198648,5.0,,4.899998417198648,5.40000018605658
C#C[C@]1(O)CC[C@@H]2[C@H]3CCC4=Cc5oncc5C[C@]4(C)[C@@H]3CC[C@@]21C,,,,,,,,,,,,5.0,5.9,5.0,5.3,,5.0,5.899998417198648,5.0,5.300000202445418,6.200000237109354
C#C[C@]1(O)CC[C@@H]2[C@H]3CCc4cc(OC)ccc4[C@@H]3CC[C@@]21C,,,,,,,,,,,,6.3,,,5.0,,6.300000202445418,,,5.0,5.899998417198648
C#C[C@]1(O)CC[C@H]2C3=CCc4cc(O)ccc4[C@H]3CC[C@@]21C,,,,,,,,,,,,,,,4.8,,,,,,
C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3C=C[C@@]21CC,,,,,,,,,5.96003097313254,4.460029874171644,4.9100313379205005,,,,,,,,,,
C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@@]21C,,,,,,,,,4.779447722285225,4.3988649544426,4.629447398608591,,,,,,,,,,
C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@@]21CC,,,4.560219538,,,,,,5.579445315004808,,4.828916483449061,,,,,,,,,,
C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C,,,,,,,,,5.254444853266738,4.230563590258455,4.760030197409634,,,,,,,,,,
C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CCCC[C@@H]4[C@H]3CC[C@@]21C,,,,,,,,4.504447420270879,5.004447314428692,4.223145605354553,4.529447574914952,,,,,,,,,,
C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=Cc5oncc5C[C@]4(C)[C@H]3CC[C@@]21C,,,,,5.841637507904751,5.562249437179612,,4.498865393540615,5.554447754138165,4.779447722285225,5.404445699936228,,6.18,5.56,,,,,,,
C#C[C@]1(O)CC[C@H]2[C@@H]3CC[C@H]4C[C@H](O)[C@@H](N5CCN(C(=O)[C@@H]6CCCN6C(=O)c6ccc7ccccc7n6)CC5)C[C@]4(C)[C@H]3CC[C@@]21C,,,,,,,,,,,,,,4.6,5.42,,,,,,
C#C[C@]1(O)CC[C@H]2[C@@H]3CCc4cc(O)ccc4[C@H]3CC[C@@]21C,,5.231331972,,,,,,4.59158797271955,4.22528557401937,,4.901705926792491,,,,4.75,,,,,,
C#C[C@]1(O)CC[C@H]2[C@@H]3CCc4cc(OC)ccc4[C@H]3CC[C@@]21C,,,,,,,,5.079446939857254,5.1294479808784015,4.498865393540615,5.204448154114458,,,,,,,,,,
C#C[C@]1(O)CC[C@H]2[C@@H]3CCc4cc(OC5CCCC5)ccc4[C@H]3CC[C@@]21C,,,,,,,,4.60068632115579,4.760030197409634,,5.310025555333226,,,,,,,,,,
C#C[C@]1(O)CC[C@H]2[C@@H]3[C@H](C)CC4=C(CCC(=O)C4)[C@H]3CC[C@@]21C,,,,,,,,4.49861753473966,4.860029658404407,,5.410028070483141,,,,,,,,,,
C#C[C@]1(O)CC[C@H]2[C@H]3CCC4=Cc5oncc5C[C@]4(C)[C@@H]3CC[C@]21C,,,,,,,,,,,,4.9,,,5.3,,4.899998417198648,,,5.300000202445418,
C#C[C@]1(OC(C)=O)CCC2C3CC=C4CC(=O)CCC4C3CC[C@]21C,,,,,,,,,,,,,,,4.4,,,,,,
C#C[C@]1(OC(C)=O)CC[C@H]2[C@@H]3CCC4=C/C(=N/O)CC[C@@H]4[C@H]3CC[C@@]21CC,,,,,,,,,4.96003097313254,4.560029756289291,5.560036064079095,,,,,,,,,,
C#C[C@]1(OC(C)=O)CC[C@H]2[C@@H]3CCC4=C[C@@H](OC(C)=O)CC[C@@H]4[C@H]3CC[C@@]21C,,,,,,,,,4.860029658404407,,,,,,,,,,,,
C#Cc1c(Oc2ccc(NC(=O)NC(=O)Cc3ccc(F)cc3)cc2F)ccnc1N,,,,,,,,,,,,,,,6.1,,,,,,
C#Cc1ccc(-c2cc(=O)c3cc(OC)c4c(OC)ccc(OC)c4c3o2)cc1,,,,,,,,,,,,6.05,,,,,,,,,
C#Cc1ccc(-c2nnc([C@H]3CCO[C@@H]3c3ccccc3)[nH]2)nc1,5.795675678,,5.12815908,,,,,,,,,,,,,,,,,,
C#Cc1ccc(C2(c3ccccc3)NC(=O)NC2=O)cc1,,,,,,,,,,,,,4.75,,,,,,,,
C#Cc1ccc(C[C@H](NC(=O)COC)[C@H](O)CN[C@H]2CC3(CCC3)Oc3ncc(CC(C)(C)C)cc32)cc1,,,,,,,,,,,,,,,7.0,,,,,,
C#Cc1ccc(S(=O)(=O)NC(=O)NCC(C)C)cc1,,,,,,,,,,,,,4.32,,,,,,,,
C#Cc1ccc(S(=O)(=O)NC(=O)NCCCC)cc1,,,,,,,,,,,,,4.75,,,,,,,,
C#Cc1ccc(S(=O)(=O)NC(=O)NCc2ccccc2)cc1,,,,,,,,,,,,,4.6,,,,,,,,
C#Cc1ccc(S(=O)(=O)NC(=O)Nc2ccccc2)cc1,,,,,,,,,,,,,5.16,,,,,,,,
C#Cc1ccc(S(=O)(=O)Nc2cc(C)on2)cc1,,,,,,,,,,,,,5.52,,,,,,,,
C#Cc1ccc2c(=O)c(C(C(C)=O)c3ccccc3)c(O)oc2c1,,,,,,,,,,,,,5.96,,,,,,,,
C#Cc1ccc2oc(=O)c(C(C(C)=O)c3ccccc3)c(O)c2c1,,,,,,,,,,,,,5.82,,,,,,,,
C#Cc1cccc(C[C@H](NC(=O)COC)[C@H](O)CN[C@H]2CC3(CCC3)Oc3ncc(CC(C)(C)C)cc32)c1,,,,,,,,,,,,,,,7.52,,,,,,
C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1,,,,,,,,,,,5.360025701545049,,,,5.2,,,,,,
C#Cc1ccnc(N(CC)C(=O)c2cccc(OCCOC)c2)c1,,,,4.557309952,,,,,,,,,,,,,,,,,
C#Cc1cnc2[nH]c(=O)n(C(CC)CC)c2n1,,,,,,,,,,,,4.7,,,,,,,,,
C#Cc1cnc2[nH]cc(C(=O)c3c(F)ccc(NS(=O)(=O)CCC)c3F)c2c1,,,,,5.301029995663981,,,,,,,,5.3,,5.3,,,,,,
C(#CC1C=CC2OC(c3ccccc3)OCC2O1)c1ccccc1,,,,,,,,,,,,,5.9,,5.6,,,,,,
C(#CC1CCCCC1)c1ccccn1,,,,,,,,,,,,5.56,,,,,,,,,
C(#Cc1cccc(Cc2c[nH]cn2)c1)c1ccccc1,,,,,,,,,,,,,,6.31,,,,,,,
C(#Cc1ccccn1)C1=CC(Nc2cccnc2)CCC1,,,,,,,,,,,,5.47,,,,,,,,,
C(#Cc1ccccn1)C1=CC(Oc2cccnc2)CCC1,,,,,,,,,,,,5.98,,,,,,,,,
C(#Cc1ccccn1)C1=CC(Oc2ccncc2)CCC1,,,,,,,,,,,,5.99,,,,,,,,,
C(#Cc1ccccn1)C1=CC(Sc2ccc3ccccc3c2)CCC1,,,,,,,,,,,,5.28,,,,,,,,,
C(#Cc1ccccn1)C1=CC(Sc2ccncc2)CCC1,,,,,,,,,,,,6.3,,,,,,,,,
C(#Cc1ccccn1)C1=CCCC1,,,,,,,,,,,,5.66,,,,,,,,,
C(#Cc1ccccn1)C1=CCCCC1,,,,,,,,,,,,6.17,,,,,,,,,
C(/C=C/C=C/Nc1ccccc1)=Nc1ccccc1.Cl,,,,,,,,4.348864512263225,,4.3988649544426,,,,,,,,,,,
C(/C=C/c1ccco1)=N/N1CCN(c2ccccc2)CC1,,,,,,,,,,,,5.05,,,,,5.049999969853415,,,,5.700000503883016
C(/C=C\c1ccccc1)=Nc1ccc2c(c1)Cc1ccccc1-2,,,,,,,,,,,,,,,,,6.40000018605658,,,5.40000018605658,5.40000018605658
C(=C(c1ccccc1)c1ccccc1)c1ccccc1,,,,,,,,4.448864857638396,5.298863933907473,,,,,,,,,,,,
C(=C/CN(C[C@H]1Cc2ccccc2CN1)[C@H]1CCCc2cccnc21)\CNC1CCOCC1,,,,,,5.583359492661719,,,,,,,,5.58,5.11,,,,,,
C(=C/CN(C[C@H]1Cc2ccccc2CN1)[C@H]1CCCc2cccnc21)\CNCC1CCOCC1,,,,,,,,,,,,,,5.48,,,,,,,
C(=C/CN(C[C@H]1Cc2ccccc2CN1)[C@H]1CCCc2cccnc21)\CNCc1ccccn1,,,,,,,,,,,,,,6.15,5.81,,,,,,
C(=C/CN(C[C@H]1Cc2ccccc2CN1)[C@H]1CCCc2cccnc21)\CNCc1cccnc1,,,,,,,,,,,,,,6.34,5.9,,,,,,
C(=C/CN(C[C@H]1Cc2ccccc2CN1)[C@H]1CCCc2cccnc21)\CNCc1ccncc1,,,,,,,,,,,,,,6.59,6.46,,,,,,
C(=C/c1ccccc1)\CN1CCN(C(c2ccccc2)c2ccccc2)CC1,,4.013040405,,,,,,,4.810029897405945,5.310025555333226,,,,,5.5,,,,,,
C(=C/c1nnc(-c2cccs2)o1)\c1ccccc1,,,,,,,,,,,,5.6,4.85,4.65,,,5.59999938302362,4.849999245077862,4.650000220873455,,4.650000220873455
C(=C1\CCCC2=C1Nc1ncnn1C2c1ccccc1)\c1ccccc1,,,,,,,,,,,,,,,,,5.0,5.100000128334196,,,
C(=C1\CCCC2C1=Nc1ncnn1C2c1ccccc1)\c1ccccc1,,,,,,,,,,,,5.0,5.1,,,,,,,,
C(=C\c1ccccc1)\C=N\c1ccc2c(c1)Cc1ccccc1-2,,,,,,,,,,,,6.4,,,5.400000000000001,,,,,,
C(=C\c1ccccc1)\CN1CCN(C(c2ccccc2)c2ccccc2)CC1,,,,,,,,,,,,5.1,4.8,5.166666666666667,5.1,,5.100000128334196,4.800000874803203,5.300000202445418,,
C(=C\c1ccccc1)\CN1CCN(CCOC(c2ccccc2)c2ccccc2)CC1,,,,,,,,,,,,4.7,5.3,5.3,,,4.700000503883016,5.300000202445418,5.300000202445418,,5.0
C(=N/N(c1ccccc1)c1ccccc1)\c1ccc2c(c1)OCO2,,,,,,,,,,,,5.7,5.05,5.0,4.8,,5.700000503883016,5.049999969853414,5.0,4.800000874803203,5.59999938302362
C(=N/N1CCN(C2c3ccccc3-c3ccccc32)CC1)\c1cccnc1,,,,,,,,,,,,5.4,6.7,6.2,4.9,,5.40000018605658,6.700000503883016,6.200000237109354,4.899998417198648,6.59999938302362
C(=N/Nc1nc(Nc2ccccc2)nc(N2CCOCC2)n1)\c1c[nH]c2ccccc12,,,,,,,,,,,,5.0,4.75,,4.8,,5.0,4.749999855918706,,4.800000874803203,5.049999969853415
C(=N/n1cnnc1)\c1ccc(-c2cccc3ccccc23)o1,,,,,,,,,,,,7.32,,,,,,,,,
C(=N/n1cnnc1)\c1cccn1-c1ccccc1,,,,,,,,,,,,5.05,5.3,,4.4,,5.049999969853415,5.300000202445418,,4.40000018605658,7.599999383023621
C(=NC1CCCCC1)=NC1CCCCC1,,,,,,,,4.373145559845744,,4.3988649544426,,,,,,,,,,,
C(=NCCN1CCOCC1)=NC1CCCCC1,,,,,,,,,,,,5.2,,,,,5.200000237109354,,,,
C(=N\Nc1ccccn1)\c1cccnc1,,,,,,,,,,,,5.9,,,5.400000000000001,,5.899998417198649,,,5.40000018605658,
C(=N\Nc1nnc2c(n1)[nH]c1ccccc12)\c1cccnc1,,,,,,,,,,,,6.2,,,5.400000000000001,,6.200000237109354,,,5.40000018605658,
C(=N\c1ccc2c(c1)Cc1ccccc1-2)\c1ccccn1,,,,,,,,,,,,6.5,5.4,,5.5,,,,,,
C(=N\c1cnc2ccccc2c1)\c1ccc2ccccc2n1,,,,,,,,,,,,5.4,,,,,,,,,
C(=Nc1ccc2c(c1)Cc1ccccc1-2)c1ccccn1,,,,,,,,,,,,,,,,,6.499999678657065,5.40000018605658,,5.499999678657065,6.200000237109354
C(=Nc1cnc2ccccc2c1)c1ccc2ccccc2n1,,,,,,,,,,,,,,,,,5.40000018605658,,,,
C(CCc1nnc2c(n1)CCCC2)Cc1nnc2c(n1)CCCC2,,,,,,,,,,,,5.3,,,5.400000000000001,,5.300000202445418,,,5.40000018605658,
C/C(=C(/CCO)SSC[C@@H]1CCCO1)N(C=O)Cc1cnc(C)nc1N,,,,,,,,,,,,,,,5.0,,,,,5.0,
C/C(=C(/CCOP(=O)(O)O)SC(=O)c1ccccc1)N(C=O)Cc1cnc(C)nc1N,,,,,,,,,,,,,,,4.7,,,,,,
C/C(=C(/OCCOc1ccc(Cl)cc1)c1ccc(Cl)cc1Cl)n1ccnc1,,,,,,,,5.610036963564112,6.060031709448664,5.760025198883063,6.609948503541013,,,,,,,,,,
C/C(=C(\CCO)SS/C(CCO)=C(\C)N(C=O)Cc1cnc(C)nc1N)N(C=O)Cc1cnc(C)nc1N,,,,,,,,,,,4.810029897405945,,,,,,,,,,
C/C(=C(\CCOC(=O)C(C)C)SS/C(CCOC(=O)C(C)C)=C(/C)N(C=O)Cc1cnc(C)nc1N)N(C=O)Cc1cnc(C)nc1N,,,,,,,,,,,6.410050398674292,,,,,,,,,,
C/C(=C/C(=O)NCc1ccccc1)C(=O)O,,,,,,,,,,,,,7.4,,,,,7.400000186056581,,,
C/C(=C/CN)CN(C[C@H]1Cc2ccccc2CN1)[C@H]1CCCc2cccnc21,,,,,,,,,,,,,,7.06,,,,,,,
C/C(=C1/SC(N2CCCC2)=NC1=O)c1ccc(Br)cc1,,,,,,,,,,,,5.5,5.65,,,,5.499999678657065,5.650000220873455,,,5.100000128334196
C/C(=C1\CCOC(=O)S1)N(C=O)Cc1cnc(C)nc1N,,,,,,,,,,4.810029897405945,4.810029897405945,,,,,,,,,,
C/C(=C\C(=O)c1ccc(Br)cc1)NCc1ccc2c(c1)OCO2,,,,,,,,,,,,,,,,,5.849999245077863,4.949999401714239,5.100000128334196,5.59999938302362,5.049999969853415
C/C(=C\C(=O)c1ccc(Cl)cc1)NCc1ccc2c(c1)OCO2,,,,,,,,,,,,,,,,,6.0,5.100000128334196,5.300000202445418,6.100000128334196,5.59999938302362
C/C(=C\C(=O)c1ccccc1)Nc1ccc(Br)c(Cl)c1,,,,,,,,,,,,,,,,,5.0,4.949999401714239,4.800000874803203,4.849999245077862,5.700000503883016
C/C(=C\C1CCCCC1)C(NC(=O)c1ccc(C(F)(F)F)cc1)c1ccc(-c2ccccc2)cc1,,,,,,,,,,,,,,,4.9,,,,,4.899998417198648,
C/C(=C\C1CCCCC1)C(NC(=O)c1cccnc1)c1ccc(-c2ccccc2)cc1,,,,,,,,,,,,5.3,5.0,,5.400000000000001,,5.300000202445418,5.0,,5.40000018605658,5.0
C/C(=C\COc1c2ccoc2cc2oc(=O)ccc12)CCC(O)C(C)(C)O,,,,,,,,,,,,,,,4.74,,,,,,
C/C(=C\COc1c2ccoc2cc2oc(=O)ccc12)CCC(OC(C)(C)C(O)CC/C(C)=C/COc1c2ccoc2cc2oc(=O)ccc12)C(C)(C)O,,,,,,,,,,,,,,,6.89,,,,,,
C/C(=C\COc1c2ccoc2cc2oc(=O)ccc12)CC[C@@H](O)C(C)(C)O,,,,,,,,,,,,,,,5.945,,,,,,
C/C(=C\COc1ccc2ccc(=O)oc2c1)C/C=C/C(C)C,,,,,,,4.367239111520561,,,,,,,,4.37,,,,,,
C/C(=C\[C@@H](N)C(=O)O)CP(=O)(O)O,,,,,,,,,,,,4.6,,5.5,,,4.59999938302362,,5.499999678657065,,
C/C(=C\c1ccc(C(=O)O)cc1)c1ccc2c(c1)C(C)(C)CCC2(C)C,,,,,,,,,,,,4.5,,7.9,,,4.499999678657065,,7.899998417198648,,5.40000018605658
C/C(=C\c1ccc(Cl)cc1)C(C)(C)C(=O)O,,,,,,,,,,,,,5.5,,,,,5.499999678657065,,,
C/C(=C\c1ccc(N(C)C)cc1)[N+](=O)[O-],,,,,,,,,,,,5.85,4.5,,4.85,,5.849999245077863,4.499999678657065,,4.849999245077862,4.849999245077862
C/C(=C\c1ccccc1)[N+](=O)[O-],,,,,,,,4.898864942667959,4.498865393540615,,4.3988649544426,,,,,,,,,,
C/C(=C\c1ccco1)C1C(C#N)=C(N)Oc2n[nH]c(-c3ccccc3)c21,,,,,,,,,,,,,,,,,6.700000503883016,7.049999969853415,4.499999678657065,5.40000018605658,5.650000220873455
C/C(=C\c1ccco1)C1c2c(-c3ccccc3)n[nH]c2OC(=N)C1C#N,,,,,,,,,,,,6.7,7.05,4.5,5.4,,,,,,
C/C(=N/CCN1CCN(C(=S)Nc2ccccc2)CC1)C1C(=O)CC(C)(C)CC1=O,,,,,,,,,,,,,4.55,,,,,,,,
C/C(=N/NC(=O)Cc1cccn1C)c1ccccc1,,,,,,,,,,,,4.7,4.6,,,,4.700000503883016,4.59999938302362,,,5.0
C/C(=N/NC(=O)c1ccc(C)s1)c1cccc(NC(=O)COc2ccc(Cl)cc2C)c1,,,,,,,,,,,,5.4,5.9,,5.95,,5.40000018605658,5.899998417198648,,5.949999401714238,5.499999678657065
C/C(=N/NC(=O)c1ccc(NC(=O)c2ccc(F)cc2)cc1)c1ccccc1,,,,,,,,,,,,,5.3,,,,,5.300000202445418,,,
C/C(=N/NC(=O)c1cccs1)c1ccc(NC(=O)COc2ccc(Cl)cc2Cl)cc1,,,,,,,,,,,,4.9,5.35,,,,4.899998417198648,5.349999603463148,,,4.849999245077862
C/C(=N/NC(=O)c1ccncc1)c1ccccc1Cl,,,,,,,,,,,,,,,5.400000000000001,,,,,5.40000018605658,
C/C(=N/NS(=O)(=O)c1ccc(C)cc1)c1cccc(NC(=O)c2cccc(Cl)c2)c1,,,,,,,,,,,,4.85,5.4,5.35,5.85,,4.849999245077862,5.40000018605658,5.349999603463148,5.849999245077864,5.700000503883016
C/C(=N/Nc1ccc2ccccc2n1)c1ccccc1O,,,,,,,,,,,,5.8,5.6,6.1,5.5,,5.800000874803204,5.59999938302362,6.100000128334196,5.499999678657065,5.499999678657065
C/C(=N/O)c1ccc2cc(Br)c3ccccc3c2c1,,,,,,,,,,,,,,7.6,,,,,7.59999938302362,,5.999999999999999
C/C(=N/OC(=O)c1ccc(F)cc1)c1ccc(C)cc1,,,,,,,,,,,,4.85,,,,,4.849999245077862,,,,
C/C(=N/OC(=O)c1cccc(Cl)c1)c1nccs1,,,,,,,,,,,,4.5,,4.45,,,4.499999678657065,,4.450000476425332,,4.700000503883016
C/C(=N\CC(=O)O)c1ccccc1,,,,,,,,,,,,5.4,,5.4,,,,,,,
C/C(=N\N1CCN(C2c3ccccc3-c3ccccc32)CC1)c1cccnc1,,,,,,,,,,,,4.9,6.25,5.7,5.55,,4.899998417198648,6.250000251143582,5.700000503883016,5.550000451689026,5.349999603463148
C/C(=N\N1CCN(C2c3ccccc3-c3ccccc32)CC1)c1ccncc1,,,,,,,,,,,,5.05,5.65,6.75,6.0,,5.049999969853415,5.650000220873455,6.749999855918706,6.0,5.499999678657065
C/C(=N\N=C(c1ccccc1)c1ccccc1)c1cccs1,,,,,,,,,,,,5.85,6.15,4.85,4.85,,5.849999245077863,6.149999867728904,4.849999245077862,4.849999245077862,5.450000476425332
C/C(=N\NC(=O)C1CC1c1ccccc1)c1cccs1,,,,,,,,,,,,4.8,4.95,,5.05,,4.800000874803203,4.949999401714239,,5.049999969853414,5.650000220873455
C/C(=N\NC(=O)CC1N=C(Cc2ccccc2)NNC1=O)c1ccc(Cl)cc1Cl,,,,,,,,,,,,,,4.8,5.9,,,,4.800000874803203,5.899998417198649,4.550000451689026
C/C(=N\NC(=O)COc1ccc([N+](=O)[O-])cc1)C(C)(C)C,,,,,,,,,,,,5.1,,,4.55,,5.100000128334196,,,4.550000451689026,
C/C(=N\NC(=O)CSCc1ccc(Cl)cc1)c1ccc2c(c1)OCCO2,,,,,,,,,,,,5.1,5.1,6.25,4.85,,5.100000128334196,5.100000128334196,6.250000251143582,4.849999245077862,5.899998417198648
C/C(=N\NC(=O)Cc1ccc(Cl)cc1)c1ccccn1,,,,,,,,,,,,5.35,4.85,,4.85,,5.349999603463148,4.849999245077862,,4.849999245077862,5.300000202445418
C/C(=N\NC(=O)Cc1ccccc1)c1cccs1,,,,,,,,,,,,5.4,4.85,4.85,,,5.40000018605658,4.849999245077862,4.849999245077862,,6.300000202445418
C/C(=N\NC(=O)Nc1cc(F)cc(F)c1)c1ncccc1C(=O)O,,,,,,,,4.448864857638396,4.948862919408721,,,,,,,,,,,,
C/C(=N\NC(=O)Nc1cc(F)cc(F)c1)c1ncccc1C(=O)[O-].[Na+],,,,,,,,,4.998863636444484,,,,,,,,,,,,
C/C(=N\NC(=O)c1[nH]c2c([N+](=O)[O-])cc(C)cc2c1-c1ccccc1)c1cccnc1,,,,,,,,,,,,5.9,5.05,,5.95,,5.899998417198648,5.049999969853415,,5.949999401714238,5.349999603463148
C/C(=N\NC(=O)c1ccc(Br)cc1)c1ccccc1,,,,,,,,,,,,5.85,,,4.8,,5.849999245077863,,,4.800000874803203,5.550000451689026
C/C(=N\NC(=O)c1ccc(Cl)cc1)c1ccc(Br)s1,,,,,,,,,,,,5.9,,,4.85,,5.899998417198648,,,4.849999245077862,4.749999855918706
