SMILES,pac50_cyp1a2,pac50_cyp2c19,pac50_cyp2c9,pac50_cyp2d6,pac50_cyp3a4,weight_cyp1a2,weight_cyp2c19,weight_cyp2c9,weight_cyp2d6,weight_cyp3a4
C/C(CC(=O)NCc1ccco1)=N\NC(=O)Cc1cccc2ccccc12,4.899998417198648,4.59999938302362,,,,0.7,0.15,,,
C/C(CC(=O)NCc1ccco1)=N\NC(=O)Cc1ccccc1,,,,,4.749999855918706,,,,,0.15
C/C(CC(=O)Nc1cc(C)ccn1)=N\NC(=O)COc1cccc(C)c1,4.849999245077862,4.59999938302362,,,,0.7,0.7,,,
C/C(CC(=O)Nc1cc(Cl)ccc1Cl)=N\NC(N)=S,4.899998417198648,4.550000451689026,,,4.849999245077862,0.7,0.15,,,0.7
C/C(CC(=O)Nc1cccc2c1CCCC2)=N\NC(=O)c1ccccc1N,4.749999855918706,4.899998417198648,4.849999245077862,,5.450000476425332,0.7,0.7,0.7,,1.0
C/C(CC(=O)Nc1ccccn1)=N\NC(=O)C(=O)Nc1cccc(Cl)c1C,5.40000018605658,4.949999401714239,5.40000018605658,,,0.7,0.7,1.0,,
C/C(CCC(=O)OC[C@@H]1O[C@H](C#Cc2ccccc2)C=C[C@@H]1Oc1ccc(C)cc1)=N/OC[C@@H](C)[C@H](OCc1ccccc1)C(C)C,,,,,5.40000018605658,,,,,0.7
C/C(CCC(=O)OC[C@@H]1O[C@H](C#Cc2ccccc2)C=C[C@@H]1Oc1ccc(C)cc1)=N/OC[C@@H](O)COCc1ccco1,,,5.800000874803204,,5.499999678657065,,,0.7,,0.7
C/C(CCC(=O)OC[C@@H]1O[C@H](C#Cc2ccccc2)C=C[C@@H]1Oc1ccc(C)cc1)=N/OC[C@@H](O)[C@H]1O[C@H]2OC(C)(C)O[C@H]2[C@@H]1O,,5.200000237109354,,,5.40000018605658,,0.15,,,0.7
C/C(CCC(=O)OC[C@@H]1O[C@H](C#Cc2ccccc2)C=C[C@@H]1Oc1ccc(C)cc1)=N/O[C@@H](C)CN1CCCCc2nc(C)c(C)cc21,,5.899998417198649,,5.499999678657065,5.499999678657065,,0.7,,0.7,0.7
C/C(CCC(=O)OC[C@@H]1O[C@H](C#Cc2ccccc2)C=C[C@@H]1Oc1ccc(C)cc1)=N/O[C@@H](C)CN1CCCc2nc(C)c(C)cc21,,5.499999678657065,5.59999938302362,5.499999678657065,5.40000018605658,,0.7,0.7,0.7,0.7
C/C(CCC(=O)OC[C@@H]1O[C@H](C#Cc2ccccc2)C=C[C@@H]1Oc1ccc(C)cc1)=N/O[C@@H](C)c1cn([C@H](CO)Cc2ccccc2)nn1,,5.876470764105571,5.549999530840343,,5.449999932356822,,0.7,0.7,,0.7
C/C(CCC(=O)OC[C@@H]1O[C@H](C#Cc2ccccc2)C=C[C@@H]1Oc1ccc(C)cc1)=N/O[C@@H](C)c1cn([C@H]2COC[C@H]2O)nn1,,,5.800000874803204,,5.40000018605658,,,0.7,,0.7
C/C(CCN1CCCCc2nc(C)c(C)cc21)=N\OC[C@@H](C)[C@H](OCc1ccccc1)C(C)C,,,,,5.499999678657065,,,,,0.15
C/C(CCN1CCCCc2nc(C)c(C)cc21)=N\OC[C@@H](O)COCc1ccco1,,,,5.100000128334196,5.40000018605658,,,,0.15,0.7
C/C(CCN1CCCCc2nc(C)c(C)cc21)=N\O[C@@H](C)CN1CCCCc2nc(C)c(C)cc21,,,,5.300000202445418,5.40000018605658,,,,0.15,0.7
C/C(CCN1CCCCc2nc(C)c(C)cc21)=N\O[C@@H](C)CN1CCCc2nc(C)c(C)cc21,,,,5.499999678657065,5.499999678657065,,,,0.7,0.7
C/C(CCN1CCCCc2nc(C)c(C)cc21)=N\O[C@@H](C)c1cc(-c2c(C)cc(C)cc2C)no1,,,5.59999938302362,5.499999678657065,5.40000018605658,,,0.7,0.7,0.7
C/C(CCN1CCCCc2nc(C)c(C)cc21)=N\O[C@@H](C)c1cn([C@H](CO)Cc2ccccc2)nn1,,,,,5.350000194250999,,,,,0.7
C/C(CCN1CCCc2nc(C)c(C)cc21)=N\OC[C@@H](C)[C@H](OCc1ccccc1)C(C)C,,,,,5.499999678657065,,,,,0.15
C/C(CCN1CCCc2nc(C)c(C)cc21)=N\OC[C@@H](O)COCc1ccco1,,,,5.499999678657065,5.40000018605658,,,,0.15,0.7
C/C(CCN1CCCc2nc(C)c(C)cc21)=N\O[C@@H](C)CN1CCCCc2nc(C)c(C)cc21,,,,,5.40000018605658,,,,,0.7
C/C(CCN1CCCc2nc(C)c(C)cc21)=N\O[C@@H](C)CN1CCCc2nc(C)c(C)cc21,,,,5.499999678657065,5.40000018605658,,,,0.7,0.7
C/C(CCN1CCCc2nc(C)c(C)cc21)=N\O[C@@H](C)c1cc(-c2c(C)cc(C)cc2C)no1,,,5.499999678657065,,5.300000202445418,,,0.7,,0.7
C/C(CCN1CCCc2nc(C)c(C)cc21)=N\O[C@@H](C)c1cn([C@@H]2COC[C@@H]2O)nn1,,,,,5.499999678657065,,,,,0.7
C/C(CCN1CCCc2nc(C)c(C)cc21)=N\O[C@@H](C)c1cn([C@H](CO)Cc2ccccc2)nn1,,,5.40000018605658,5.40000018605658,5.554545848814798,,,0.7,0.15,0.7
C/C(CCN1CCc2nc(-c3ccccc3)c(-c3ccccc3)cc2C1)=N\OC[C@@H](C)[C@H](OCc1ccccc1)C(C)C,,5.800000874803204,,,5.40000018605658,,0.7,,,0.7
C/C(CCN1CCc2nc(-c3ccccc3)c(-c3ccccc3)cc2C1)=N\OC[C@@H](O)COCc1ccco1,,,,,5.499999678657065,,,,,0.7
C/C(CCN1CCc2nc(-c3ccccc3)c(-c3ccccc3)cc2C1)=N\OC[C@@H](O)[C@@H]1O[C@@H]2OC(C)(C)O[C@@H]2[C@H]1O,,,,,5.40000018605658,,,,,0.7
C/C(CCN1CCc2nc(-c3ccccc3)c(-c3ccccc3)cc2C1)=N\O[C@@H](C)CN1CCCCc2nc(C)c(C)cc21,,,,,5.40000018605658,,,,,0.7
C/C(CCN1CCc2nc(-c3ccccc3)c(-c3ccccc3)cc2C1)=N\O[C@@H](C)CN1CCCc2nc(C)c(C)cc21,,,,5.499999678657065,5.40000018605658,,,,0.15,0.7
C/C(CCN1CCc2nc(-c3ccccc3)c(-c3ccccc3)cc2C1)=N\O[C@@H](C)c1cc(-c2c(C)cc(C)cc2C)no1,,8.200000237109354,6.499999678657065,,5.40000018605658,,1.0,0.4,,0.15
C/C(CCN1CCc2nc(-c3ccccc3)c(-c3ccccc3)cc2C1)=N\O[C@@H](C)c1cn([C@H](CO)Cc2ccccc2)nn1,,,5.499999678657065,,5.417647155339019,,,0.15,,0.7
C/C(CCc1ccc2c(c1)OCO2)=N\N=C1\NC(=O)CC(C(=O)Nc2ccccc2)S1,4.800000874803203,4.899998417198648,5.100000128334196,5.049999969853415,5.650000220873455,0.7,0.7,0.7,0.7,1.0
C/C(Cl)=C/CSc1nnc2n(N)c(=O)c3ccccc3n12,4.949999401714239,4.59999938302362,4.650000220873455,,4.949999401714239,0.7,0.15,0.7,,0.7
C/C(Cl)=C\Cn1c(N2CCCC2)nc2c1c(=O)[nH]c(=O)n2C,4.849999245077862,,,,4.800000874803203,0.7,,,,0.7
C/C(Cn1nc([N+](=O)[O-])cc1C)=N\NC(=O)c1ccc(O)cc1O,4.59999938302362,5.149999867728904,,,,0.7,0.15,,,
C/C(N)=C(/C#N)C(=O)COc1ncnc2ccc(Br)cc12,7.4999996786570655,4.899998417198648,4.949999401714239,,4.749999855918706,0.4,0.7,0.4,,0.7
C/C(N)=C(/C#N)C(=O)CSc1nnc(COc2cc(C)ccc2C)o1,5.349999603463148,5.450000476425332,5.149999867728904,,5.450000476425332,0.7,1.0,1.0,,1.0
C/C(O)=C(/C#N)C(=O)Nc1cc(Br)ccc1Br,5.59999938302362,,,,4.800000874803203,1.0,,,,0.7
C/C(O)=C\c1nc2ccccc2oc1=O,,5.100000128334196,5.650000220873455,,,,0.7,0.4,,
C/C(O)=c1/ccc2cccc3nc(C)nc1c23,6.59999938302362,4.749999855918706,,,,1.0,0.7,,,
C/C=C(C(=C\C)\c1ccc(O)cc1)/c1ccc(O)cc1,4.800000874803203,5.499999678657065,6.100000128334196,4.800000874803203,5.100000128334196,0.7,0.7,1.0,0.15,0.7
C/C=C(\C)C(=O)O[C@@H]1C(C)=C2[C@H]([C@@H]1OC(=O)CCCCCCC)[C@@](C)(OC(C)=O)C[C@@H](OC(=O)CCC)[C@@]1(O)[C@H]2OC(=O)[C@]1(C)O,4.40000018605658,4.899998417198648,4.499999678657065,4.40000018605658,5.40000018605658,0.7,1.0,0.7,0.15,1.0
C/C=C1\C(=O)C[C@@H]2[C@@H]3CCC4=CC(=O)CC[C@@]4(C)[C@H]3CC[C@@]12C,,4.899998417198648,4.40000018605658,,,,1.0,0.15,,
C/C=C1\C[N@@+]2(C)CC[C@@]34C(=C(C=O)[C@H]1C[C@H]32)Nc1ccccc14,,,,5.200000237109354,8.900001866923468,,,,1.0,0.4
C/C=C\C[C@@H](C)[C@@H](O)[C@H]1C(=O)N[C@@H](CC)C(=O)N(C)CC(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](C(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@H](C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](C(C)C)C(=O)N1C,4.800000874803203,,,,4.499999678657065,0.7,,,,0.7
C/C=C\C[C@H](C)[C@H](O)[C@H]1C(=O)N[C@@H](CC)C(=O)N(C)CC(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](C(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@@H](C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](C(C)C)C(=O)N1C,,,,4.499999678657065,5.090908666232733,,,,0.15,0.7
C1=C(CN2CCOCC2)COc2c1cccc2OC[C@@H]1CNCCO1,4.899998417198648,,,,4.40000018605658,0.7,,,,0.7
C1=Cc2ccccc2C1.C=C(C)c1ccccc1.[N-]=[N+]=Nc1ccccc1,,5.499999678657065,,5.40000018605658,,,0.7,,0.7,
C1CCC(C(C[C@@H]2CCCCN2)C2CCCCC2)CC1,5.200000237109354,,,6.300000202445418,,0.7,,,1.0,
C1CCC(N=C(NC23CC4CC(CC(C4)C2)C3)N2CCOCC2)CC1.Cl,,,,6.200000237109354,,,,,1.0,
C1CCN(c2nc3nonc3nc2N2CCCC2)C1,4.800000874803203,4.40000018605658,,,,0.7,0.4,,,
C1CCc2c(nc3nnnn3c2NC2CCCC2)C1,4.949999401714239,,,,,0.7,,,,
C1CNCCOCCNCCN1,,,4.749999855918706,,,,,0.15,,
C1COC(NC(C2CC2)C2CC2)=N1,4.40000018605658,,5.0,5.782352398879785,4.9500005015687,0.15,,0.4,1.0,0.7
C=C(C)C1CC=C(C)/C(=N/NC(=O)c2ccc(NC(=O)c3cccc(C)c3)cc2)C1,,5.849999245077863,5.800000874803203,,4.899998417198648,,1.0,1.0,,0.7
C=C(C)C1Cc2nc(N)nc(C)c2C1,5.499999678657065,,,,,0.7,,,,
C=C(C)CN(CC#N)CC(=C)C,5.40000018605658,,,,,0.7,,,,
C=C(C)CN1CC[C@@]23c4c5ccc(O)c4O[C@H]2c2[nH]c4ccccc4c2C[C@]3(O)[C@@H]1C5,,5.499999678657065,,,4.499999678657065,,0.4,,,0.7
C=C(C)CNCC(=C)C.Oc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,5.40000018605658,,5.499999678657065,,,0.7,,0.7,,
C=C(C)COc1ccc(-c2n[nH]c(C)c2-c2ccc(OC)cc2)c(O)c1,4.849999245077862,5.650000220873455,4.59999938302362,,5.0,0.7,1.0,0.15,,0.7
C=C(C)COc1ccc2c(c1)CC[C@@H]1[C@H]3C/C(=N\O)C(=O)[C@@]3(C)CC[C@@H]21,,,5.499999678657065,,,,,0.15,,
C=C(C)CSc1nnc([C@@H](N)Cc2c[nH]c3ccccc23)o1.Cl,4.650000220873455,4.949999401714239,4.899998417198648,5.0,,0.4,0.7,0.7,0.7,
C=C(C)[C@@H]1[C@H]2OC(=O)[C@@H]1[C@]1(O)C[C@H]3O[C@]34C(=O)O[C@H]2[C@@]14C.CC(C)(O)[C@@H]1[C@H]2OC(=O)[C@@H]1[C@]1(O)C[C@H]3O[C@]34C(=O)O[C@H]2[C@@]14C,4.40000018605658,4.800000874803203,4.59999938302362,4.700000503883016,4.899998417198648,0.4,1.0,0.7,0.7,0.7
C=C(C)[C@H]1CC=C(C)/C(=N/NC(=O)CNc2ccccc2OC)C1,4.800000874803203,4.949999401714239,,,5.0,0.7,0.7,,,0.7
C=C(C)[C@H]1Cc2c(ccc3c2O[C@H]2COc4cc(OC)c(OC)cc4[C@@H]2C3=O)O1,4.800000874803203,5.59999938302362,4.499999678657065,,4.59999938302362,0.7,1.0,0.7,,0.7
C=C(C)[C@H]1[C@H]2OC(=O)[C@@H]1[C@]1(O)C[C@H]3O[C@]34C(=O)O[C@H]2[C@@]14C,,,,,5.0,,,,,0.7
C=C(C)[C@H]1[C@H]2OC(=O)[C@@H]1[C@]1(O)C[C@H]3O[C@]34C(=O)O[C@H]2[C@]14C.CC(C)(O)[C@H]1[C@H]2OC(=O)[C@@H]1[C@]1(O)C[C@H]3O[C@]34C(=O)O[C@H]2[C@]14C,,,,,4.800000874803203,,,,,0.7
C=C(C)c1cccc(C(C)(C)NC(=O)N2CCN(C/C=C/c3ccccc3)CC2)c1,4.650000220873455,4.550000451689026,5.0,4.899998417198648,,0.15,0.7,0.7,0.7,
C=C(C)c1cccc(C(C)(C)NC(=O)Nc2cc(C)ccc2OC)c1,4.949999401714239,5.40000018605658,5.0,4.899998417198648,5.0,0.7,0.7,0.7,0.7,0.7
C=C(CC)C(=O)c1ccc(OCC(=O)O)c(Cl)c1Cl,,,6.200000237109354,,,,,1.0,,
C=C(CC1(C(C)NP(=O)(c2ccccc2)c2ccccc2)CC1)c1ccccc1,4.800000874803203,5.0,5.100000128334196,4.40000018605658,5.40000018605658,0.7,0.7,1.0,0.15,1.0
C=C(CC1(CNP(=O)(c2ccccc2)c2ccccc2)CC1)c1ccccc1,4.899998417198648,,5.0,,5.40000018605658,0.7,,0.7,,0.7
C=C(CC1([C@@H](NP(=O)(c2ccccc2)c2ccccc2)[C@H]2C[C@@H]2CCCC)CC1)c1cccc(OC)c1,4.899998417198648,4.800000874803203,4.40000018605658,4.40000018605658,5.59999938302362,0.7,0.15,0.15,0.15,1.0
C=C(CC1([C@@H](NP(=O)(c2ccccc2)c2ccccc2)[C@H]2C[C@@H]2CCCC)CC1)c1ccccc1,,5.100000128334196,5.0,,5.800000874803203,,1.0,0.7,,1.0
C=C(CC1([C@@H](NP(=O)(c2ccccc2)c2ccccc2)[C@H]2C[C@@H]2CCN(C(=O)OCC)S(=O)(=O)c2ccc(C)cc2)CC1)c1ccccc1,,5.899998417198648,5.300000202445418,,5.800000874803203,,1.0,1.0,,1.0
C=C1C(=O)C=C2CN(C(=O)c3ccccc3)[C@@](Cc3ccc(F)cc3)(C(=O)OC)[C@@H]12,4.800000874803203,5.300000202445418,5.40000018605658,4.40000018605658,5.100000128334196,0.7,0.7,1.0,0.15,1.0
C=C1C(=O)C=C2CN(C(=O)c3ccccc3)[C@@](Cc3ccc(OC)cc3)(C(=O)OC)[C@@H]12,4.800000874803203,4.700000503883016,5.499999678657065,,5.800000874803203,0.7,0.7,1.0,,1.0
C=C1C(=O)O[C@@H]2[C@@H]1CC/C(C)=C\CC[C@@]1(C)O[C@H]21,4.899998417198648,,,,4.772727017815973,0.7,,,,0.7
C=C1C(=O)O[C@@H]2[C@H]3O[C@]3(C)CC/C=C(/C)CC[C@@H]12,5.0,,,,5.0,1.0,,,,0.4
C=C1C(O)(c2ccccc2)C2CC[N+]1(C)CC2.[Cl-],,,,,5.499999678657065,,,,,0.15
C=C1C/C(=C\C)C(=O)O[C@@H]2CCN3CC=C(COC(=O)[C@@]1(C)O)[C@H]23,,,,,4.899998417198648,,,,,0.7
C=C1[C@@H](C)[C@H]2[C@@H](Cc3ccccc3)NC(=O)[C@@]23[C@H](OC(C)=O)/C=C\[C@](C)(O)C(=O)[C@@H](C)C/C=C\[C@H]3[C@@H]1O,,4.899998417198648,4.499999678657065,,4.800000874803203,,1.0,0.15,,0.7
C=CC(=O)NC(C)(C)Cc1ccccc1,,4.849999245077862,5.0,,4.800000874803203,,0.7,0.4,,0.7
C=CC(=O)NC(NC(=O)C=C)c1ccc(Br)cc1,,4.800000874803203,,,,,0.7,,,
C=CC(C)(C)c1[nH]c2ccccc2c1C1=C(O)C(=O)C(c2c[nH]c3c(CC=C(C)C)cccc23)=C(O)C1=O,4.59999938302362,5.899998417198648,5.100000128334196,8.200000237109354,4.59999938302362,0.7,1.0,1.0,1.0,0.7
C=CC1=C(C)C2=Cc3c(C=C)c(C)c4n3[Sn+2]n3c(c(C)c(CCC(=O)O)c3=CC3=NC(=C4)C(C)=C3CCC(=O)O)=CC1=N2,4.40000018605658,,,5.899998417198648,,0.7,,,1.0,
C=CCC(C(=O)OC)(C(=O)OC)c1ccc([N+](=O)[O-])cn1,,4.849999245077862,,,,,0.15,,,
C=CCC(C)(NCc1ccccc1)c1ccco1.Cl,,4.949999401714239,7.450000476425332,5.40000018605658,4.800000874803203,,0.7,0.4,0.7,0.7
C=CCC(NCc1ccco1)c1ccc(OC)cc1,4.550000451689026,5.300000202445418,,5.300000202445418,4.650000220873455,0.15,0.7,,0.7,0.7
C=CCCC(=O)Nc1nc(C)c(-c2csc(Nc3ccc(Cl)cc3)n2)s1,5.300000202445418,5.899998417198649,5.0,4.749999855918706,5.0,0.7,0.7,0.7,0.7,0.7
C=CCCCCCCCCC(=O)Nc1c[nH]c(=O)[nH]c1=O,,,,,5.0,,,,,0.7
C=CCN(CC=C)C(=O)C(=O)c1cc(C)n(-c2ccc([N+](=O)[O-])cc2)c1C,,6.899998417198648,4.800000874803203,5.40000018605658,5.550000451689026,,1.0,0.15,0.15,1.0
C=CCN(CC=C)C(=S)NC(=O)c1ccc(OC)c(Br)c1,6.250000251143582,6.049999969853415,4.800000874803203,6.149999867728904,6.049999969853415,1.0,1.0,0.15,1.0,1.0
C=CCN(CC=C)C(=S)Nc1ccccc1,5.100000128334196,,,,,0.7,,,,
C=CCN(CC=C)CC(O)Cn1c2ccccc2c2ccccc21,5.700000503883016,6.250000251143582,4.849999245077862,6.650000220873455,4.550000451689026,1.0,1.0,0.7,1.0,0.15
C=CCN1C(=NC(=O)CC)SC2CS(=O)(=O)CC21,,,4.949999401714239,,,,,0.4,,
C=CCN1C(=O)C(CC(=O)Nc2ccccc2)SC1=Nc1ccc(S(N)(=O)=O)cc1,4.800000874803203,5.0,5.550000451689026,4.800000874803203,5.250000251143582,0.7,0.7,1.0,0.7,0.7
C=CCN1C(=O)CN=C1Nc1ccccc1,4.550000451689026,,7.149999867728904,,,0.15,,1.0,,
C=CCN1C(=O)NC(=O)/C(=C/c2cccn2C)C1=O,4.800000874803203,,,,,0.7,,,,
C=CCN1C(=O)c2ccccc2Sc2ccc(C(=O)N3CCC4(CC3)OCCO4)cc21,,4.59999938302362,5.899998417198649,,5.40000018605658,,0.7,0.7,,1.0
C=CCN1CCN(c2nc3ccccc3nc2C#N)CC1,7.0,6.0,4.700000503883016,5.899998417198648,4.700000503883016,1.0,1.0,0.7,1.0,0.7
C=CCN1CC[C@@]23CCCC[C@@H]2[C@@H]1Cc1ccc(O)cc13.O=C(O)[C@@H](O)[C@@H](O)C(=O)O,,4.59999938302362,,5.700000503883016,,,0.4,,1.0,
C=CCN1CC[C@@]23c4c5ccc(O)c4O[C@H]2/C(=N\N=C2/CC[C@@]4(O)[C@H]6Cc7ccc(O)c8c7[C@@]4(CCN6CC=C)[C@@H]2O8)CC[C@]3(O)[C@@H]1C5,,,,4.59999938302362,4.517646685309986,,,,0.7,0.7
C=CCN1CC[C@]2(C)c3cc(O)ccc3C[C@H]1[C@H]2C,4.499999678657065,,,5.377777753170401,,0.7,,,1.0,
C=CCN1CC[C@]23c4c5ccc(O)c4O[C@@H]2/C(=N/NC(=O)c2ccccc2)CC[C@@]3(O)[C@H]1C5,,,,4.800000874803203,5.40000018605658,,,,0.7,0.7
C=CCN1CC[C@]23c4c5ccc(O)c4O[C@@H]2C(=O)CC[C@@]3(O)[C@H]1C5,,,,4.40000018605658,,,,,0.7,
C=CCN1CC[C@]23c4c5ccc(O)c4O[C@@H]2C(=O)CC[C@]3(O)[C@H]1C5,,,,4.899998417198647,,,,,0.7,
C=CCN1CCc2c(cc(O)c(O)c2Br)[C@H](c2ccccc2)C1,4.899998417198648,,4.499999678657065,4.899998417198648,,0.7,,0.7,0.7,
C=CCN1CCc2c(cc(O)c(O)c2Cl)[C@H](c2ccccc2)C1,4.700000503883016,,4.499999678657065,4.59999938302362,,0.7,,0.4,0.7,
C=CCN1CCc2cc(O)c(O)cc2[C@H](c2ccccc2)C1,,,,6.13913062083919,,,,,1.0,
C=CCN1CCc2cccc3c2[C@@H]1Cc1ccc(O)c(O)c1-3,5.499999678657065,,4.499999678657065,4.499999678657065,4.499999678657065,1.0,,0.4,0.7,0.7
C=CCN1C[C@@H](C)N([C@H](c2ccc(C(=O)N(CC)CC)cc2)c2cccc(OC)c2)C[C@H]1C,,,,4.499999678657065,5.700000503883016,,,,0.7,1.0
C=CCN1C[C@H](C)N([C@@H](c2ccccc2)c2ccc(C(=O)N(CC)CC)cc2)C[C@H]1C,4.499999678657065,7.200000237109354,4.499999678657065,,5.59999938302362,0.4,0.4,0.4,,1.0
C=CCN1C[C@H](C)N([C@H](c2ccc(C(=O)N(CC)CC)cc2)c2cccc(O)c2)C[C@H]1C,4.40000018605658,,5.40000018605658,,4.899998417198648,0.4,,1.0,,0.7
C=CCN1C[C@H](C)N([C@H](c2ccc(C(=O)N(CC)CC)cc2)c2cccc(OC)c2)C[C@H]1C,4.59999938302362,,,5.800000874803203,5.300000202445418,0.4,,,1.0,1.0
C=CCN=C(NC#N)SCc1ccccc1,5.100000128334196,4.849999245077862,4.800000874803203,4.650000220873455,,0.7,0.7,0.7,0.15,
C=CCN=C1CC(C)(C)CC(=O)/C1=C(/O)CCC(=O)OC,5.59999938302362,4.849999245077862,,,,1.0,0.7,,,
C=CCN=C1CC(C)(C)CC(=O)/C1=C(\O)c1ccccc1,,4.59999938302362,,,4.59999938302362,,0.7,,,0.15
C=CCNC(=O)/C(=C\C=C\c1ccccc1)NC(=O)c1ccc(OCCCC)cc1,,4.849999245077862,4.899998417198648,5.349999603463148,5.049999969853415,,0.7,0.7,0.7,0.7
C=CCNC(=O)/C(=C\c1ccc2c(c1)OCO2)NC(=O)c1ccc(Br)cc1,4.849999245077862,5.049999969853415,5.250000251143582,4.59999938302362,6.349999603463148,0.7,0.7,0.7,0.7,0.7
C=CCNC(=O)CC(=O)N/N=C/c1cccc(Br)c1,5.40000018605658,6.700000503883016,,,,0.7,0.4,,,
C=CCNC(=O)c1cc(Cl)ccc1Cl,4.949999401714239,5.0,,,4.749999855918706,0.7,0.4,,,0.7
C=CCNC(=O)c1ccc(-c2nc(-c3ccc(Cl)c(Cl)c3)cs2)cc1,,4.550000451689026,,,5.100000128334196,,0.4,,,0.7
C=CCNC(=O)c1ccc(Cn2c(=S)[nH]c3cc4c(cc3c2=O)OCO4)cc1,5.049999969853415,,5.100000128334196,,5.100000128334196,0.7,,0.4,,0.7
C=CCNC(=O)c1ccc2nc(-c3ccccc3)c(-c3ccccc3)nc2c1,4.800000874803203,4.40000018605658,4.849999245077862,,5.149999867728904,0.7,0.15,0.7,,0.7
C=CCNC(=O)c1ccccc1Cl,5.40000018605658,,,,,0.7,,,,
C=CCNC(=O)c1cccn1-c1ccsc1C(=O)OC,,,,,4.849999245077862,,,,,0.7
C=CCNC(=O)c1csc(-c2ccccc2)n1,6.200000237109354,5.0,4.800000874803203,,4.550000451689026,1.0,0.7,0.7,,0.15
C=CCNC(=O)c1onc(CSc2cc(C)cc(C)c2)c1C(=O)O,,5.049999969853415,5.700000503883016,,4.899998417198648,,0.7,1.0,,0.7
C=CCNC(=O)c1onc(CSc2ccc(F)cc2)c1C(=O)O,,5.250000251143582,5.049999969853415,,4.650000220873455,,1.0,0.7,,0.15
C=CCNC(=S)N/N=C/c1ccc(-c2cc(Cl)ccc2Cl)o1,6.949999401714239,5.499999678657065,,,5.0,1.0,0.4,,,0.7
C=CCNC(=S)N/N=C/c1ccc(OCc2ccccc2)cc1,4.849999245077862,,4.800000874803203,,,0.7,,0.4,,
C=CCNC(=S)N1CCN(c2ncc3c(=O)c(C(=O)O)cn(CC)c3n2)CC1,,,6.650000220873455,,,,,0.4,,
C=CCNC(=S)NNC(=O)c1ccc2c(c1)OCO2,4.849999245077862,,,5.0,,0.7,,,0.7,
C=CCNC(=S)NNc1ncnc2sc3c(c12)CC(C)(C)OC3,4.899998417198648,5.049999969853415,5.049999969853415,,4.749999855918706,0.7,0.7,0.7,,0.15
C=CCNC(=S)Nc1ccc2nc(C)c(C)nc2c1,5.349999603463148,,4.899998417198648,,4.800000874803203,0.7,,0.7,,0.7
C=CCNCCCCOc1c(Cl)cc(C)cc1Br.O=C(O)C(=O)O,6.700000503883016,5.049999969853415,,6.749999855918706,4.849999245077862,1.0,0.7,,1.0,0.7
C=CCNCCOCCOc1ccc(C)cc1[N+](=O)[O-],6.100000128334196,,,5.499999678657065,4.899998417198648,1.0,,,1.0,0.7
C=CCNS(=O)(=O)c1cccc2cc(C(=O)O)c(O)cc12,5.800000874803204,,5.550000451689026,4.650000220873455,,0.7,,0.7,0.4,
C=CCNc1cnn(-c2ccc(C)cc2)c(=O)c1Cl,4.550000451689026,4.949999401714239,,,5.349999603463148,0.7,0.7,,,0.7
C=CCNc1nc(-c2ccc(Cl)cc2)cs1,5.650000220873455,5.499999678657065,4.650000220873455,4.59999938302362,4.849999245077862,1.0,0.7,0.7,0.15,0.7
C=CCNc1nc(Cl)nc(Nc2ccc(OC)cc2)n1,5.59999938302362,6.650000220873455,4.849999245077862,,4.849999245077862,1.0,0.4,0.15,,0.7
C=CCNc1nc(SCC=C)nc2ccsc12,6.300000202445418,5.049999969853415,,4.800000874803203,4.899998417198648,1.0,0.7,,0.15,0.7
C=CCNc1oc(/C=C/c2ccccc2)nc1C#N,5.450000476425332,5.349999603463148,5.349999603463148,4.700000503883016,4.800000874803203,1.0,0.7,0.7,0.7,0.7
C=CCNc1sc(C(=O)c2ccc(C)cc2)c(N)c1C#N,5.749999855918706,5.149999867728904,,,4.499999678657065,1.0,0.7,,,0.15
C=CCNc1sc(C(=O)c2ccccc2)c(N)c1C#N,5.499999678657065,5.200000237109354,,,,1.0,0.7,,,
C=CCOC(=O)/C(=C\c1cccc2ccccc12)NC(=O)c1ccccc1,5.149999867728904,6.40000018605658,5.849999245077863,4.650000220873455,6.700000503883016,0.7,1.0,1.0,0.4,1.0
C=CCOC(=O)C1=C(C)NC(SC)=C(C#N)C1c1cccs1,5.700000503883016,6.749999855918706,5.749999855918706,4.59999938302362,5.499999678657065,1.0,1.0,1.0,0.7,1.0
C=CCOC(=O)C1=C(C)NC(SCC(=O)Nc2nccs2)=C(C#N)C1c1ccc(Cl)cc1,4.800000874803203,5.700000503883016,5.59999938302362,4.59999938302362,5.899998417198648,0.7,1.0,1.0,0.7,1.0
C=CCOC(=O)C1=C(C)NC(SCC(=O)OCC)=C(C#N)C1c1ccc(C)cc1,4.899998417198648,5.550000451689026,5.100000128334196,4.849999245077862,5.650000220873455,0.7,1.0,1.0,0.7,1.0
