SMILES,cyp1a2,cyp1a2_challenge,cyp2c9,cyp2c9_challenge,cyp2d6,cyp2d6_challenge,cyp3a4,cyp3a4_challenge
C(=N/n1cnnc1)\c1cccn1-c1ccccc1,4.407421427436482,False,4.581238740591187,False,,False,,False
C(=NC1CCCCC1)=NC1CCCCC1,4.30411528792573,False,,False,3.9732520511108222,False,,False
C(=NCCN1CCOCC1)=NC1CCCCC1,4.562885935159572,False,,False,,False,,False
C(=N\Nc1ccccn1)\c1cccnc1,5.259982312033928,False,,False,,False,4.500855491657727,False
C(=N\Nc1nnc2c(n1)[nH]c1ccccc12)\c1cccnc1,5.560153814925997,False,,False,,False,4.500855491657727,False
C(=Nc1ccc2c(c1)Cc1ccccc1-2)c1ccccn1,5.860324674012716,False,4.687200030977656,False,,False,4.600855247245992,False
C(=Nc1cnc2ccccc2c1)c1ccc2ccccc2n1,4.760226932984833,False,,False,,False,,False
C(CCc1nnc2c(n1)CCCC2)Cc1nnc2c(n1)CCCC2,4.660249614282472,False,,False,,False,4.500855491657727,False
C/C(=C(/CCO)SSC[C@@H]1CCCO1)N(C=O)Cc1cnc(C)nc1N,,False,,False,,False,4.100856941943307,False
C/C(=C(/CCOP(=O)(O)O)SC(=O)c1ccccc1)N(C=O)Cc1cnc(C)nc1N,,False,,False,,False,3.800734633636869,False
C/C(=C(/OCCOc1ccc(Cl)cc1)c1ccc(Cl)cc1Cl)n1ccnc1,5.541006691644098,False,5.699697196683655,False,5.334412295551285,False,5.600743662058825,False
C/C(=C(\CCO)SS/C(CCO)=C(\C)N(C=O)Cc1cnc(C)nc1N)N(C=O)Cc1cnc(C)nc1N,,False,,False,,False,3.800825055923758,False
C/C(=C(\CCOC(=O)C(C)C)SS/C(CCOC(=O)C(C)C)=C(/C)N(C=O)Cc1cnc(C)nc1N)N(C=O)Cc1cnc(C)nc1N,,False,,False,,False,5.400845557192104,False
C/C(=C1/SC(N2CCCC2)=NC1=O)c1ccc(Br)cc1,4.857421136240131,False,4.931238759019225,False,,False,,False
C/C(=C1\CCOC(=O)S1)N(C=O)Cc1cnc(C)nc1N,,False,,False,4.384416994074168,False,3.800825055923758,False
C/C(=C\C(=O)c1ccc(Br)cc1)NCc1ccc2c(c1)OCO2,5.207420702660929,False,4.231237939860009,False,4.592241033466911,False,4.700979137156381,False
C/C(=C\C(=O)c1ccc(Cl)cc1)NCc1ccc2c(c1)OCO2,5.357421457583067,False,4.381238666479966,False,4.792241107578132,False,5.200979882466957,False
C/C(=C\C(=O)c1ccccc1)Nc1ccc(Br)c(Cl)c1,4.357421457583067,False,4.231237939860009,False,4.292241779935917,False,3.950978999210623,False
C/C(=C\C1CCCCC1)C(NC(=O)c1ccc(C(F)(F)F)cc1)c1ccc(-c2ccccc2)cc1,,False,,False,,False,4.000855359141955,False
C/C(=C\C1CCCCC1)C(NC(=O)c1cccnc1)c1ccc(-c2ccccc2)cc1,4.660249614282472,False,4.284220827875583,False,,False,4.500855491657727,False
C/C(=C\CNc1ncnc2nc[nH]c12)CO,3.8632282117853016,False,,False,,False,,False
C/C(=C\COc1cc(=O)[nH]c2ccccc12)CC[C@@H](O)C(C)(C)O,4.061885298739725,False,,False,,False,,False
C/C(=C\COc1ccc2ccc(=O)oc2c1)C/C=C/C(C)C,,False,,False,,False,3.700724100248058,False
C/C(=C\[C@@H](N)C(=O)O)CP(=O)(O)O,3.963241572922667,False,,False,4.9969534480296955,False,,False
C/C(=C\[C@@H](NP(=O)(c1ccccc1)c1ccccc1)c1ccccc1)CO[Si](c1ccccc1)(c1ccccc1)C(C)(C)C,,False,,False,,False,4.800725927200039,False
C/C(=C\c1ccc(C(=O)O)cc1)c1ccc2c(c1)C(C)(C)CCC2(C)C,3.8632282117853016,False,,False,7.396769078767552,False,,False
C/C(=C\c1ccc(Cl)cc1)C(C)(C)C(=O)O,,False,4.787200049553703,False,,False,,False
C/C(=C\c1ccc(N(C)C)cc1)[N+](=O)[O-],5.207420702660929,False,,False,,False,3.950978999210623,False
C/C(=C\c1ccccc1)[N+](=O)[O-],4.829834670747945,False,4.138530880775606,False,,False,3.389660112960413,False
C/C(=C\c1ccco1)C1C(C#N)=C(N)Oc2n[nH]c(-c3ccccc3)c21,6.057421961466083,False,6.331238507999185,False,3.992240583789779,False,4.500979940189341,False
C/C(=N/NC(=O)Cc1cccn1C)c1ccccc1,4.057421961466083,False,3.88123792116939,False,,False,,False
C/C(=N/NC(=O)c1ccc(C)s1)c1cccc(NC(=O)COc2ccc(Cl)cc2C)c1,4.757421643639647,False,5.181236955344418,False,,False,,False
C/C(=N/NC(=O)c1ccc(NC(=O)c2ccc(F)cc2)cc1)c1ccccc1,,False,4.581238740591187,False,,False,,False
C/C(=N/NC(=O)c1cccs1)c1ccc(NC(=O)COc2ccc(Cl)cc2Cl)cc1,4.257419874781714,False,4.631238141608918,False,,False,,False
C/C(=N/NC(=O)c1ccncc1)c1ccccc1Cl,,False,,False,,False,4.500855491657727,False
C/C(=N/NS(=O)(=O)c1ccc(C)cc1)c1cccc(NC(=O)c2cccc(Cl)c2)c1,4.207420702660929,False,4.68123872420235,False,4.842240508595863,False,4.950978999210624,False
C/C(=N/Nc1ccc2ccccc2n1)c1ccccc1O,5.160840269917777,False,4.884219346423415,False,5.596962925619413,False,4.600855247245992,False
C/C(=N/O)c1ccc2cc(Br)c3ccccc3c2c1,,False,,False,7.097117973498301,False,,False
C/C(=N/OC(=O)c1ccc(F)cc1)c1ccc(C)cc1,4.207420702660929,False,,False,,False,,False
C/C(=N\N1CCN(C2c3ccccc3-c3ccccc32)CC1)c1cccnc1,4.257419874781714,False,5.531238789289352,False,5.192241409015731,False,4.650980205821786,False
C/C(=N\N1CCN(C2c3ccccc3-c3ccccc32)CC1)c1ccncc1,4.407421427436482,False,4.931238759019225,False,6.242240761051421,False,5.10097975413276,False
C/C(=N\N=C(c1ccccc1)c1ccccc1)c1cccs1,5.207420702660929,False,5.431238405874674,False,,False,3.950978999210623,False
C/C(=N\NC(=O)C1CC1c1ccccc1)c1cccs1,4.15742233238627,False,,False,,False,,False
C/C(=N\NC(=O)CC1N=C(Cc2ccccc2)NNC1=O)c1ccc(Cl)cc1Cl,,False,,False,,False,5.0009781713314085,False
C/C(=N\NC(=O)COc1ccc([N+](=O)[O-])cc1)C(C)(C)C,4.457421585917263,False,,False,,False,,False
C/C(=N\NC(=O)CSCc1ccc(Cl)cc1)c1ccc2c(c1)OCCO2,4.457421585917263,False,4.381238666479966,False,5.742241156276297,False,3.950978999210623,False
C/C(=N\NC(=O)Cc1ccc(Cl)cc1)c1ccccn1,4.707421061046215,False,4.131237783223632,False,,False,3.950978999210623,False
C/C(=N\NC(=O)Cc1ccccc1)c1cccs1,4.757421643639647,False,4.131237783223632,False,4.342240150210577,False,,False
C/C(=N\NC(=O)Nc1cc(F)cc(F)c1)c1ncccc1C(=O)O,4.379834585718382,False,4.588528406643712,False,,False,,False
C/C(=N\NC(=O)Nc1cc(F)cc(F)c1)c1ncccc1C(=O)[O-].[Na+],,False,4.638529123679475,False,,False,,False
C/C(=N\NC(=O)c1[nH]c2c([N+](=O)[O-])cc(C)cc2c1-c1ccccc1)c1cccnc1,5.257419874781714,False,4.331238507999185,False,,False,5.050979155846998,False
C/C(=N\NC(=O)c1ccc(Br)cc1)c1ccccc1,5.207420702660929,False,,False,,False,,False
C/C(=N\NC(=O)c1ccc(Cl)cc1)c1ccc(Br)s1,5.257419874781714,False,,False,,False,3.950978999210623,False
C/C(=N\NC(=O)c1ccc(Cl)cc1)c1cccc(NC(=O)C(C)C)c1,4.807421934008399,False,,False,,False,3.900980628935963,False
C/C(=N\NC(=O)c1cccc(Br)c1)c1ccc(Br)cc1,5.907421909272092,False,,False,,False,,False
C/C(=N\NC(=O)c1cccc(Cl)c1)c1cccc(NC(=O)C(C)C)c1,4.657421660028485,False,,False,,False,3.900980628935963,False
C/C(=N\NC(=O)c1cccc(F)c1)c1ccc(Br)s1,5.557421694692421,False,,False,,False,,False
C/C(=N\NC(=O)c1cccc(S(=O)(=O)N2CCOCC2)c1)c1cc(Cl)ccc1O,,False,,False,,False,4.916844481389216,False
C/C(=N\NC(=O)c1ccccc1C)c1ccc(NC(=O)c2cccs2)cc1,,False,4.131237783223632,False,,False,,False
C/C(=N\NC(=O)c1ccncc1)c1ccc2ccccc2c1O,4.760226932984833,False,6.284220827875583,False,,False,4.500855491657727,False
C/C(=N\NC(=S)Nc1ccc(F)cc1)C1CC1,5.1074213135017725,False,,False,,False,3.950978999210623,False
C/C(=N\NC(=S)Nc1cccc(C)c1)c1ccccc1,5.407421427436482,False,4.4812387752551235,False,,False,4.150979723986175,False
C/C(=N\NC(N)=O)c1ccc(Cl)cc1,4.857421136240131,False,,False,,False,,False
C/C(=N\NC(N)=S)c1ccc[nH]1,4.860324674012716,False,,False,,False,,False
C/C(=N\Nc1ccc([N+](=O)[O-])cc1)c1cccc(N)c1,5.257419874781714,False,4.531238789289352,False,,False,4.550980230558093,False
C/C(=N\Nc1nc(-c2ccc(C)cc2)nc2ccccc12)c1ccc([N+](=O)[O-])cc1,4.457421585917263,False,,False,,False,3.950978999210623,False
C/C(=N\Nc1nc(N)cc(Cl)n1)c1cccc([N+](=O)[O-])c1,4.307420859297306,False,4.131237783223632,False,,False,3.950978999210623,False
C/C(=N\Nc1nnc(-c2ccccc2)c(-c2ccccc2)n1)c1cccc([N+](=O)[O-])c1,4.807421934008399,False,3.981239042028786,False,,False,,False
C/C(=N\O)[C@@H](C)NCC(C)(C)CN[C@H](C)/C(C)=N/O,,False,,False,4.084417373518855,False,3.5008254353684456,False
C/C(=N\O)c1ccc2[nH]ccc2c1,4.707421061046215,False,,False,,False,,False
C/C(=N\O)c1cccc[n+]1Cc1ccccc1,,False,,False,4.901666293693565,False,,False
C/C(=N\OC(=O)NC(C)C)c1sc(-c2ccc(Cl)cc2)nc1C,5.307420859297304,False,4.431238405874674,False,,False,,False
C/C(=N\OC(=O)NC(C)C)c1sc(-c2ccccc2)nc1C,5.057421961466083,False,4.231237939860009,False,,False,,False
C/C(=N\OC(=O)NC1CCCCC1)c1sc(-c2ccccc2)nc1C,4.50742132531197,False,4.231237939860009,False,,False,3.900980628935963,False
C/C(=N\OC(=O)c1ccc(F)cc1)c1nccs1,,False,,False,4.3922393223313625,False,,False
C/C(=N\OC(=O)c1cccc(C)c1)c1sc(-c2ccccc2)nc1C,4.757421643639647,False,,False,,False,,False
C/C(=N\OC(=O)c1ccccc1)c1cc(-c2ccc(Cl)cc2)no1,4.907421909272092,False,,False,,False,,False
C/C(=N\OCc1cccc(Cl)c1Cl)c1ccc(CC#N)s1,4.857421136240131,False,4.331238507999185,False,,False,3.900980628935963,False
C/C(=N\n1nnnc1Nc1ccccc1)c1ccc(N)cc1,4.257419874781714,False,4.231237939860009,False,,False,3.7509799750062154,False
C/C(CC(=O)NC1CCCC1)=N\NC(=O)Cc1cccs1,,False,,False,,False,4.0009781713314085,False
C/C(CC(=O)NCCCN1CCOCC1)=N\NC(=O)COc1ccc(Cl)cc1,4.957420840606687,False,,False,,False,3.900980628935963,False
C/C(CC(=O)NCc1ccco1)=N\NC(=O)Cc1ccc(Cl)cc1,,False,,False,,False,3.900980628935963,False
C/C(CC(=O)NCc1ccco1)=N\NC(=O)Cc1cccc2ccccc12,4.257419874781714,False,,False,,False,,False
C/C(CC(=O)Nc1cc(C)ccn1)=N\NC(=O)COc1cccc(C)c1,4.207420702660929,False,,False,,False,,False
C/C(CC(=O)Nc1cc(Cl)ccc1Cl)=N\NC(N)=S,4.257419874781714,False,,False,,False,3.950978999210623,False
C/C(CC(=O)Nc1cccc2c1CCCC2)=N\NC(=O)c1ccccc1N,4.1074213135017725,False,4.131237783223632,False,,False,4.550980230558093,False
C/C(CC(=O)Nc1ccccn1)=N\NC(=O)C(=O)Nc1cccc(Cl)c1C,4.757421643639647,False,4.68123872420235,False,,False,,False
C/C(CCC(=O)OC[C@@H]1O[C@H](C#Cc2ccccc2)C=C[C@@H]1Oc1ccc(C)cc1)=N/OC[C@@H](C)[C@H](OCc1ccccc1)C(C)C,,False,,False,,False,4.500855491657727,False
C/C(CCC(=O)OC[C@@H]1O[C@H](C#Cc2ccccc2)C=C[C@@H]1Oc1ccc(C)cc1)=N/OC[C@@H](O)COCc1ccco1,,False,5.084220332573883,False,,False,4.600855247245992,False
C/C(CCC(=O)OC[C@@H]1O[C@H](C#Cc2ccccc2)C=C[C@@H]1Oc1ccc(C)cc1)=N/OC[C@@H](O)[C@H]1O[C@H]2OC(C)(C)O[C@H]2[C@@H]1O,,False,,False,,False,4.500855491657727,False
C/C(CCC(=O)OC[C@@H]1O[C@H](C#Cc2ccccc2)C=C[C@@H]1Oc1ccc(C)cc1)=N/O[C@@H](C)CN1CCCCc2nc(C)c(C)cc21,,False,,False,4.9969534480296955,False,4.600855247245992,False
C/C(CCC(=O)OC[C@@H]1O[C@H](C#Cc2ccccc2)C=C[C@@H]1Oc1ccc(C)cc1)=N/O[C@@H](C)CN1CCCc2nc(C)c(C)cc21,,False,4.884219346423415,False,4.9969534480296955,False,4.500855491657727,False
C/C(CCC(=O)OC[C@@H]1O[C@H](C#Cc2ccccc2)C=C[C@@H]1Oc1ccc(C)cc1)=N/O[C@@H](C)c1cn([C@H](CO)Cc2ccccc2)nn1,,False,4.8342192398008415,False,,False,4.55085536945186,False
C/C(CCC(=O)OC[C@@H]1O[C@H](C#Cc2ccccc2)C=C[C@@H]1Oc1ccc(C)cc1)=N/O[C@@H](C)c1cn([C@H]2COC[C@H]2O)nn1,,False,5.084220332573883,False,,False,4.500855491657727,False
C/C(CCN1CCCCc2nc(C)c(C)cc21)=N\OC[C@@H](C)[C@H](OCc1ccccc1)C(C)C,,False,,False,,False,4.6007310617021595,False
C/C(CCN1CCCCc2nc(C)c(C)cc21)=N\OC[C@@H](O)COCc1ccco1,,False,,False,4.601668415167836,False,4.500855491657727,False
C/C(CCN1CCCCc2nc(C)c(C)cc21)=N\O[C@@H](C)CN1CCCCc2nc(C)c(C)cc21,,False,,False,4.801666983179052,False,4.500855491657727,False
C/C(CCN1CCCCc2nc(C)c(C)cc21)=N\O[C@@H](C)CN1CCCc2nc(C)c(C)cc21,,False,,False,4.9969534480296955,False,4.600855247245992,False
C/C(CCN1CCCCc2nc(C)c(C)cc21)=N\O[C@@H](C)c1cc(-c2c(C)cc(C)cc2C)no1,,False,4.884219346423415,False,4.9969534480296955,False,4.500855491657727,False
C/C(CCN1CCCCc2nc(C)c(C)cc21)=N\O[C@@H](C)c1cn([C@H](CO)Cc2ccccc2)nn1,,False,,False,,False,4.450855668126308,False
C/C(CCN1CCCc2nc(C)c(C)cc21)=N\OC[C@@H](C)[C@H](OCc1ccccc1)C(C)C,,False,,False,,False,4.6007310617021595,False
C/C(CCN1CCCc2nc(C)c(C)cc21)=N\OC[C@@H](O)COCc1ccco1,,False,,False,5.001666312269612,False,4.500855491657727,False
C/C(CCN1CCCc2nc(C)c(C)cc21)=N\O[C@@H](C)CN1CCCCc2nc(C)c(C)cc21,,False,,False,,False,4.500855491657727,False
C/C(CCN1CCCc2nc(C)c(C)cc21)=N\O[C@@H](C)CN1CCCc2nc(C)c(C)cc21,,False,,False,4.9969534480296955,False,4.500855491657727,False
C/C(CCN1CCCc2nc(C)c(C)cc21)=N\O[C@@H](C)c1cc(-c2c(C)cc(C)cc2C)no1,,False,4.784219133178269,False,,False,4.400855844594888,False
C/C(CCN1CCCc2nc(C)c(C)cc21)=N\O[C@@H](C)c1cn([C@@H]2COC[C@@H]2O)nn1,,False,,False,,False,4.600855247245992,False
C/C(CCN1CCCc2nc(C)c(C)cc21)=N\O[C@@H](C)c1cn([C@H](CO)Cc2ccccc2)nn1,,False,4.6842193775900025,False,4.901666293693565,False,4.700854543960798,False
C/C(CCN1CCc2nc(-c3ccccc3)c(-c3ccccc3)cc2C1)=N\OC[C@@H](C)[C@H](OCc1ccccc1)C(C)C,,False,,False,,False,4.500855491657727,False
C/C(CCN1CCc2nc(-c3ccccc3)c(-c3ccccc3)cc2C1)=N\OC[C@@H](O)COCc1ccco1,,False,,False,,False,4.600855247245992,False
C/C(CCN1CCc2nc(-c3ccccc3)c(-c3ccccc3)cc2C1)=N\OC[C@@H](O)[C@@H]1O[C@@H]2OC(C)(C)O[C@@H]2[C@H]1O,,False,,False,,False,4.500855491657727,False
C/C(CCN1CCc2nc(-c3ccccc3)c(-c3ccccc3)cc2C1)=N\O[C@@H](C)CN1CCCCc2nc(C)c(C)cc21,,False,,False,,False,4.500855491657727,False
C/C(CCN1CCc2nc(-c3ccccc3)c(-c3ccccc3)cc2C1)=N\O[C@@H](C)CN1CCCc2nc(C)c(C)cc21,,False,,False,5.001666312269612,False,4.500855491657727,False
C/C(CCN1CCc2nc(-c3ccccc3)c(-c3ccccc3)cc2C1)=N\O[C@@H](C)c1cc(-c2c(C)cc(C)cc2C)no1,,False,5.787241252009206,False,,False,4.5007310431261125,False
C/C(CCN1CCc2nc(-c3ccccc3)c(-c3ccccc3)cc2C1)=N\O[C@@H](C)c1cn([C@H](CO)Cc2ccccc2)nn1,,False,4.787200049553703,False,,False,4.525855496301738,False
C/C(CCc1ccc2c(c1)OCO2)=N\N=C1\NC(=O)CC(C(=O)Nc2ccccc2)S1,4.15742233238627,False,4.381238666479966,False,4.542240874986129,False,4.750979975006215,False
C/C(CN(C[C@H]1Cc2ccccc2CN1)[C@H]1CCCc2cccnc21)=C(/F)CN,,False,,False,,False,5.07821248362419,False
C/C(CN)=C(/F)CN(C[C@H]1Cc2ccccc2CN1)[C@H]1CCCc2cccnc21,,False,,False,,False,4.555333738343853,False
C/C(C[n+]1ccccc1)=N\N=C(N)N,,False,5.887183482540238,False,,False,,False
C/C(Cl)=C/CSc1nnc2n(N)c(=O)c3ccccc3n12,4.307420859297306,False,3.931238759019225,False,,False,4.050979155846999,False
C/C(Cl)=C\Cn1c(N2CCCC2)nc2c1c(=O)[nH]c(=O)n2C,4.207420702660929,False,,False,,False,3.900980628935963,False
C/C(Cn1nc([N+](=O)[O-])cc1C)=N\NC(=O)c1ccc(O)cc1O,3.957420840606687,False,,False,,False,,False
C/C(N)=C(/C#N)C(=O)COc1ncnc2ccc(Br)cc12,,False,,False,,False,3.850979610051467,False
C/C(N)=C(/C#N)C(=O)CSc1nnc(COc2cc(C)ccc2C)o1,4.707421061046215,False,4.431238405874674,False,,False,4.550980230558093,False
C/C(O)=C(/C#N)C(=O)Nc1cc(Br)ccc1Br,4.8852902056681256,False,4.387202152451927,False,,False,3.9008578167465098,False
C/C(O)=c1/ccc2cccc3nc(C)nc1c23,5.957420840606687,False,,False,,False,,False
C/C1=C2/N=C(/C=C3\N=C(/C(C)=C4\[N-]C(C)(C5N=C1C(C)(CCC(=O)NCC(C)OP(=O)([O-])O[C@H]1C(O)C(n6cnc7cc(C)c(C)cc76)O[C@@H]1CO)C5CC(N)=O)C(C)(CC(N)=O)C4CCC(N)=O)C(C)(CC(N)=O)C3CCC(N)=O)C(C)(C)C2CCC(N)=O.[CH2-]C1OC(n2cnc3c(N)ncnc32)C(O)C1O.[Co],,False,,False,,False,4.5007310431261125,False
C/C1=C2/N=C(/C=C3\N=C(/C(C)=C4\[N-][C@@](C)([C@@H]5N=C1[C@](C)(CCC(=O)NC[C@@H](C)OP(=O)([O-])O[C@H]1[C@@H](O)[C@@H](n6cnc7cc(C)c(C)cc76)O[C@@H]1CO)[C@H]5CC(N)=O)[C@@](C)(CC(N)=O)[C@@H]4CCC(N)=O)[C@@](C)(CC(N)=O)[C@@H]3CCC(N)=O)C(C)(C)[C@@H]2CCC(N)=O.[C-]#N.[Co+3],4.488127936569557,False,4.449695384640936,False,,False,,False
C/C1=C\CC(C)(C)/C=C/C(=O)/C(C)=C/CC1,,False,,False,,False,3.995028495122891,False
C/C1=C\CC[C@@]2(C)O[C@@H]2CC(C)(C)/C=C/C1=O,,False,,False,,False,3.648639627083084,False
C/C1=C\[C@H](O)C[C@@]2(C)O[C@@H]2CC(C)(C)/C=C/C1=O,,False,,False,,False,3.6208401805041,False
C/C=C(/C)C(=O)OC1Cc2c(ccc3ccc(=O)oc23)OC1(C)C,,False,,False,,False,3.900735004557056,False
C/C=C(C(=C/C)/c1ccc(O)cc1)\c1ccc(O)cc1,,False,4.399695684644625,False,,False,3.9257792115823418,False
C/C=C(C(=C/C)/c1ccc(OC(C)=O)cc1)\c1ccc(OC(C)=O)cc1,,False,4.699697196683655,False,,False,,False
C/C=C(C(=C\C)\c1ccc(O)cc1)/c1ccc(O)cc1,4.160840269917776,False,5.384228610767986,False,4.301670255124509,False,4.20085652353367,False
C/C=C(C)/C=C/C=C(C)C,4.18232624594719,False,3.7910220573923734,False,,False,3.417151798381924,False
C/C=C(\C)C#N,4.225197500843676,False,,False,,False,,False
C/C=C(\C)C(=O)OC1CC(OC(C)=O)[C@@]2(C(=O)OC)COC3C2[C@@]12CO[C@](O)(C(=O)OC)C2[C@](C)(C12O[C@@]1(C)C1CC2OC2OC=C[C@]21O)C3O,,False,,False,,False,4.0007325469525,False
C/C=C(\C)C(=O)OC1[C@@H]2C=C3C4CC(=O)OC(c5ccoc5)[C@]4(C)CCC3[C@@](C)(C2=O)C(C(O)C(=O)OC)C1(C)C,,False,,False,,False,4.0007325469525,False
C/C=C(\C)C(=O)OC1c2c(ccc3ccc(=O)oc23)OC(C)(C)C1OC(C)=O,,False,,False,,False,3.700733512777473,False
C/C=C(\C)C(=O)OCCC(C)CCC=C(C)C,4.079834344923565,False,4.038530441677591,False,,False,3.439660016156209,False
C/C=C(\C)C(=O)O[C@@H]1C(C)=C2[C@H]([C@@H]1OC(=O)CCCCCCC)[C@@](C)(OC(C)=O)C[C@@H](OC(=O)CCC)[C@@]1(O)[C@H]2OC(=O)[C@]1(C)O,3.760226932984833,False,3.784220506532648,False,3.9016695663778864,False,4.500855491657727,False
C/C=C(\C)C=O,4.1016411850849135,False,,False,,False,,False
C/C=C/C(=O)C1=C(C)CCCC1(C)C,,False,,False,,False,3.389660112960413,False
C/C=C/C(=O)CC,4.795312422386377,False,,False,,False,3.955137325537543,False
C/C=C/C(=O)CCCC,,False,3.888530401930029,False,,False,3.439660016156209,False
C/C=C/C(=O)N(CC)c1ccccc1C,4.4298351216206,False,4.038530441677591,False,,False,4.0007325469525,False
C/C=C/C(=O)O,4.349693811032362,False,,False,,False,,False
C/C=C/C(=O)Oc1c(CCCCCC(C)C)cc([N+](=O)[O-])cc1[N+](=O)[O-],4.529834670609993,False,5.188524066442228,False,,False,3.789660328924889,False
C/C=C/C1Oc2ccc(OC)cc2N2C(=O)C(C)C(OCOC)C12,,False,,False,,False,4.5007310431261125,False
C/C=C/C=C/C(=O)O,,False,3.888530401930029,False,,False,,False
C/C=C/C=C/CCCCCCCO,,False,4.788529492223417,False,3.773251730425014,False,3.789660328924889,False
C/C=C/C=C/CO,,False,3.7885301040785704,False,,False,3.1896597922746044,False
C/C=C/C=C/COC(=O)C(C)C,4.379834585718382,False,4.038530441677591,False,,False,3.539659885330057,False
C/C=C/C=N/NC(=O)c1ccncc1,,False,4.449695384640936,False,,False,3.85082481692222,False
C/C=C/C=O,4.149694136883866,False,4.155518033667482,False,,False,,False
C/C=C/CC#N,4.369660791727072,False,,False,,False,,False
C/C=C/CCCN(Cc1cn[nH]c1)c1cc(C(N)=O)nc(C2CC2)n1,5.938375729999996,True,,False,,False,,False
C/C=C/CO,4.229834526255945,False,,False,,False,,False
C/C=C/C[C@@H](C)[C@@H](O)[C@H]1C(=O)N[C@@H](CC)C(=O)N(C)CC(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](C(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@H](C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](C(C)C)C(=O)N1C,4.763554909593842,False,,False,,False,4.412102101150868,False
C/C=C/OC(=O)NC(c1cccc(C)c1)[C@@]1(C(=O)OCC)CCCC1=O,,False,,False,,False,5.000742896209168,False
C/C=C/OC(=O)NC(c1ccccc1)[C@@]1(C(=O)OC)CCCC1=O,,False,,False,,False,5.100734129753853,False
C/C=C/OC(=O)NC(c1ccccc1)[C@@]1(C(=O)OCC)CCCC1=O,,False,4.687200030977656,False,,False,6.90207704279943,False
C/C=C/OC(=O)NC(c1ccccc1)[C@]1(C(C)=O)CCCC1=O,,False,4.687200030977656,False,,False,6.0007083996459905,False
C/C=C/OC(=O)NC(c1ccccc1)[C@]1(C(C)=O)CCOC1=O,,False,5.387218555056005,False,,False,6.601047047135449,False
C/C=C/c1cc(OC)c(OC)cc1OC,,False,,False,,False,3.368283287701585,False
C/C=C/c1ccc(O)c(OC)c1,4.629835514246028,False,4.53853042990295,False,4.023251954306619,False,3.550824914807104,False
C/C=C/c1ccc(OC)c(OC)c1,4.57983463919801,False,4.088530344873387,False,,False,3.639660069635837,False
C/C=C/c1ccc(OC)cc1,4.505851757327853,False,4.449695384640936,False,,False,3.800825055923758,False
C/C=C/c1ccc2c(c1)OCO2,4.487740953600373,False,,False,,False,3.582337310341506,False
C/C=C1/C(=O)C[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,4.330897920777769,False,4.439595122201758,False,,False,5.100734129753853,False
C/C=C1/CC2C=CC1C2,,False,3.7885301040785704,False,,False,3.4896605520584276,False
C/C=C1\C(=O)C[C@@H]2[C@@H]3CCC4=CC(=O)CC[C@@]4(C)[C@H]3CC[C@@]12C,,False,3.6872033036619767,False,,False,4.6007310617021595,False
C/C=C1\C(=O)C[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,,False,4.197080684914892,False,,False,,False
C/C=C1\C[N@@+]2(C)CC[C@@]34C(=C(C=O)[C@H]1C[C@H]32)Nc1ccccc14,,False,,False,4.696954347372703,False,7.986790777447016,False
C/C=C\C(=O)N(CC)c1ccccc1C,,False,,False,,False,4.200733164600383,False
C/C=C\C/C=C/CCCCCCCCOC(C)=O,4.27983424034321,False,4.3885311946544245,False,3.9732520511108222,False,3.689660944683855,False
C/C=C\C[C@@H](C)[C@@H](O)[C@H]1C(=O)N[C@@H](CC)C(=O)N(C)CC(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](C(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@H](C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](C(C)C)C(=O)N1C,4.160840269917776,False,,False,,False,3.6008566206003714,False
C/C=C\C[C@H](C)[C@H](O)[C@H]1C(=O)N[C@@H](CC)C(=O)N(C)CC(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](C(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@@H](C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](C(C)C)C(=O)N1C,,False,,False,4.00166905897837,False,4.225856207843154,False
C/C=C\c1ccc(OC)cc1,,False,,False,,False,4.0007325469525,False
C1=C(CN2CCOCC2)COc2c1cccc2OC[C@@H]1CNCCO1,4.259982312033928,False,,False,,False,3.500857127999887,False
C1=C(CS/C(=N\C2CCCCC2)NC2CCCCC2)N2CCN=C2S1,,False,,False,4.58809914859363,False,4.7468976840557415,False
C1=C(c2c[nH]c3ncccc23)CCN(Cc2cn(Cc3ccccc3)nc2-c2cccnc2)C1,,False,,False,5.3816519349923455,True,,False
