smiles,CYP3A4_class
O=C(C[S@+]([O-])c1cccc(F)c1)N1CCO[C@@H](c2ccc(F)cc2)C1,0
C[C@@H]1OCC[C@@H]1c1nc(-c2ccc(F)c(F)c2)no1,0
Cc1cc(C(=O)N(C)[C@H](C)c2cccc(Cl)c2)nn1C,0
O=C(NC[C@](O)(c1ccccc1)C1CC1)Nc1cccc(Cl)c1,0
O=C(c1cnccn1)N1CCC2(CC1)OCCCO2,0
Cc1ccc(CC(=O)/N=c2/sc3cc(Cl)ccc3n2C)cc1C,0
CCCNC(=O)CNC(=O)Nc1cccc(Cl)c1F,0
COc1cc2c(cc1OC)C(=O)C(Cc1ccc(CN(C)C)cc1)C2,0
N#Cc1ccccc1N1CCN(CCCCC23CCCc4cccc(c42)NC3=O)CC1,0
O=C(CSc1nc2ccccc2c(=O)[nH]1)Nc1ccc(Br)cc1Cl,0
O=C(c1cn(Cc2ccccc2)nn1)N1CCCCCCC1,0
O=C(NC(Cc1ccc(Cl)cc1)C(=O)N1CCN(c2ccccc2CNCCc2cccs2)CC1)C1CCCN1,0
CC[C@H](C)[C@@H](NC(=O)c1cc(S(=O)(=O)N2CCCC2)ccc1C)C(=O)OC,0
Nn1c(SCc2nc(-c3ccco3)no2)nnc1-c1ccccc1Cl,0
CN(C)[C@@H]1CC[C@H](NS(=O)(=O)CCCF)C1,0
C[C@]1(C(=O)N2CCCC[C@@H]2C(=O)O)CCCO1,0
CC[C@@H](C)NC(=O)[C@H](C)NC(=O)c1cccc(F)c1Cl,0
O=C1Cc2c(ccc(Cl)c2N2CCN(Cc3ccccc3)CC2)N1,0
OC(CNC1CCN(c2ncnc3scc(-c4ccccc4)c23)CC1)COc1ccc(F)cc1,0
CN(Cc1ncn(-c2ccccc2)n1)S(=O)(=O)c1ccccc1F,0
COc1ccc(CNC2CCOCC2)cn1,0
O=C(CSc1nnnn1Cc1ccccc1)N1c2ccccc2Sc2ccccc21,0
COc1ccc2c(c1)OC[C@@H](Cc1cc(NCCO)nc(N)n1)C2,0
c1ccc(CC[C@@H]2CCCCN2Cc2nnc(C3CC3)o2)cc1,0
N#Cc1cccnc1Nc1ccc(F)cc1,0
Cn1cnn(-c2ccc(NC(=O)[C@@H]3C[C@H]4CC[C@@H]3O4)cc2)c1=O,0
CC(=O)c1ccc2c(c1)[C@H]1C=CC[C@H]1[C@@H](C(=O)O)N2,0
CCc1ccc(NC(=O)[C@@H](C)NCC2(c3ccc(OC)cc3)CCOCC2)cc1,0
C[C@H]1c2cc(F)ccc2CCN1C(=O)Nc1ncnn1C,0
Cc1nc(CNC(=O)N(CCC(F)(F)F)C2CCCCC2)oc1C,0
c1ccc(-c2nnn(Cc3csc(-c4ccccc4)n3)n2)cc1,0
COC[C@@H](NCCc1ccncc1C)C(C)C,0
CCOc1cc2c(cc1NC(=O)c1cc(F)cc3[nH]cnc13)O[C@H](C)C2,0
Cc1ccc([C@H](C)Nc2ccc(C#N)c(Cl)c2)cc1F,0
COc1ccc2c(c1)[C@H](N[C@H]1CCc3ccccc31)CC2,0
Cn1cnc2c1CCN(C[C@H](O)c1ccc(S(C)(=O)=O)cc1)C2,0
Cc1ccc(F)cc1S(=O)(=O)N(C)Cc1ccc(Cl)nc1,0
CN1CC[C@H](c2ncc3c(n2)CCN(C(=O)CCC2CCCC2)C3)C1,0
O=C(c1cc(F)ccc1F)C(O)c1cc(F)ccc1F,0
Nc1nc2c(cnn2CCN2CCC3(CC2)OCCO3)c2nn(Cc3cccc(Cl)c3)c(=O)n12,0
CCOc1ccc(OCCNC(=O)CN[C@@H](C)C(C)(C)C)cc1,0
CCC[C@@](C)(CO)NC(=O)N[C@@H](c1ccc(OC)cc1)C(C)C,0
CCCC[C@@H](NC[C@H]1CCN(S(C)(=O)=O)C1)c1ccc(F)cc1,0
Cc1n[nH]c2cc(NC(=O)CN[C@@H](c3ccccc3)C(F)(F)F)ccc12,0
Cc1cscc1CNc1ccncc1,0
CC(C)(C(=O)Nc1nccs1)C(c1ccccc1)c1ccc2c(ccn2-c2ccc(F)cc2)c1,0
c1ccc2c(c1)CC[C@@H]2Nc1nc(C2CC2)no1,0
COC[C@@](C)(NC(=O)NC1CCC2(CC1)OCCO2)c1ccccc1,0
COC(=O)c1ccc(CN[C@@H]2C[C@H](C)Sc3ccccc32)cc1OC,0
CNC(=O)c1c(NC(=O)c2cccc(C(F)(F)F)c2)sc2c1CC[C@H](C)C2,0
O=C(CSc1nnc(-c2ccccc2Br)o1)Nc1ccc(N2CCCCC2)cc1,0
COc1cnc2c(NCc3nnc4ccc(-c5ccc6c(c5)CN(C)C6=O)nn34)ccnc2c1,0
CN(CC(=O)N(C)c1ccccc1)Cc1csc(Br)c1,0
Cc1cc(NC(=O)[C@H](C)N2CCCN(CC(F)F)CC2)on1,0
CC(C)N(CCC(=O)Nc1sccc1C#N)C[C@@H]1CCCCO1,0
CCCCN(C)Cc1ccc(OC)c(OC[C@H](O)CN2CCCN(C)CC2)c1,0
N[C@@H]1CCO[C@@H]1c1ccc(Cl)s1,0
CCO[C@@H](C)c1noc(CNc2cccc(-n3nnnc3C)c2)n1,0
CC1CC2OC2C=CC=CC(=O)Cc2c(Cl)c(O)cc(O)c2C(=O)O1,0
COC(CC(O)C(COc1cc(F)cc(F)c1)NC(=O)c1cc(C(=O)NC(C)c2ccccc2)cc(N(C)CS(C)(=O)=O)c1)C(=O)NC1CC1,0
CC[C@H]1Oc2cc(S(=O)(=O)N3CCC[C@H](C(=O)NC[C@@H]4CCCN4CC)C3)c(C)cc2NC1=O,0
Cc1cc(C(=O)NCCN2CCCCC2)n(C)n1,0
CCOCCN(C)CC(=O)c1c(N)n(CC(C)C)c(=O)n(C)c1=O,0
COc1cccc(-c2cn(C3CN4CCC3CC4)nn2)c1,0
C[C@@H]1CN(c2ccccc2NC(=O)COCC2CC2)C[C@@H](C)O1,0
Nc1nc(N)c(CCCC(c2ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc2)C(O)c2nc3ccccc3o2)c(=O)[nH]1,0
CN(CCOc1ccc(Br)cc1)C(=O)CSc1nc2ccccc2o1,0
CN(C)[C@H](C(=O)N1CCN(C2CC2)C(=O)C1)c1c(F)cccc1F,0
CC(C)CCCOC(=O)c1cccc(C(F)(F)F)c1F,0
C[C@H](NC(=O)CC1CCC1)c1nc(-c2ccccc2)cs1,0
C[C@@H](NC(=O)Nc1ccc(-c2nnnn2C2CC2)cc1)c1cc2ccccc2o1,0
Cc1ccccc1CCCNc1ccc(C(N)=O)cc1,0
Cc1ccc(OC2CCN(C(=O)c3snnc3C)CC2)cn1,0
CCN1CCN([C@@H]2CCN(Cc3ccc([C@@H]4C[C@@H]4C)o3)C2)CC1,0
CCn1c(=O)[nH]c2cc(C(=O)O[C@@H](C)[C@@H]3CCCO3)ccc2c1=O,0
N=C(N)NCCCC(CC1CCCCC1)NC(=O)C(N)Cc1ccc(F)cc1,0
CC(N)Cn1ccc2ccc3ccncc3c21,0
O=C(CCSc1ccccc1)N[C@@H]1CCCCNC1=O,0
C[C@@H]1C[C@H](C)CN(S(=O)(=O)c2ccc(C(=O)Nc3ccc(C#N)c(Cl)c3)cc2)C1,0
CCOC(=O)c1c(NC(=O)[C@H]2CCCN2S(=O)(=O)c2ccc(C)cc2)sc2c1CCN(C)C2,0
COc1cccc([C@H](CO)NC(=O)c2cc(F)c(F)cc2Cl)c1,0
CC[C@H](NC(=O)N1C[C@@H](c2ccccc2C)C[C@@H]1C)C(=O)N1CCOCC1,0
C[C@@H]1[C@@H](C)CCC[C@H]1NC(=O)[C@@H](C)Sc1nnc(C(C)(C)C)o1,0
NC(=O)Cc1ccc(OCC(=O)N(CC2CC2)C2CCCCC2)cc1,0
Nc1cnc(-c2ccc(-c3ccc(C(F)(F)F)cc3F)cc2F)cn1,0
COc1ccc2[nH]c3c(c2c1)CCNC3C,0
c1ccc(-c2ncc(CNCCCOC[C@H]3CCCO3)s2)cc1,0
CCC[C@@H](CNCc1nc2c(s1)CCC2)NC(=O)OC(C)(C)C,0
O=C(CCCCCN1CCN(c2ccccc2-c2ccccc2)CC1)N1Cc2ccccc2C1,0
O=S(=O)(NCCCCN1CCN(c2nsc3ccccc23)CC1)c1cnc2ccccn12,0
C[C@@H](NCC1(N(C)C)CCCCC1)c1ccoc1,0
Cc1ccc(C(C)C)c(OCC(=O)N(C)CC(=O)N(C)C)c1,0
Cc1cn2c(CN(C)C(=O)c3c[nH]c4ccc(F)cc34)c(C)nc2s1,0
Cc1n[nH]cc1CNCc1ccc(OCC(N)=O)cc1,0
CCOC(=O)C1(CCc2ccccc2)CCN(C(=O)c2cc(C(F)(F)F)n[nH]2)CC1,0
COC[C@H](O)CN1CCC(NC(=O)c2ncoc2-c2ccc(C)cc2)CC1,0
C[C@@H](CNC(=O)N(C)C[C@H](C)O)CN1CCCCC1,0
CC(NS(C)(=O)=O)c1ccc(S(=O)(=O)c2ccc(Cl)cc2C(C)(O)c2ccc(Cl)cc2)cc1,0
Cc1cccc(S(=O)(=O)Nc2ccc3c(c2)c2c(n3CCC(=O)O)CCCC2)c1,0
CCCSc1nc2ccccc2n1[C@H](C)C(=O)O,0
CNc1nc(Nc2cc(F)c(C(=O)N3CCOCC3)cc2OC)ncc1C(F)(F)F,0
Cc1ccc(C(=O)COC(=O)[C@@H]2CC(=O)N(c3cccc4ccccc34)C2)cc1,0
C#CC1(O)CCC2C3CCc4cc(OC)ccc4C3CCC21C,0
COc1ccc(-c2cn3cc(C(=O)N(C)C[C@H](C)O)nc3c(=O)n2C)cc1,0
CC1(C)CC(NC2NC=Nc3c2ncn3C2OC(CO)C(O)C2O)CC(C)(C)N1O,0
CC(=O)N[C@H](CCCCN)C(=O)N[C@@H](C)C(=O)N[C@H](C)C(=O)O,0
COc1ccc(-c2n[nH]cc2CNc2cc(NC(C)=O)ccc2OC)cc1,0
CC(C)c1cc(Oc2c(Cl)cc(NC(=O)CC(=O)O)c(Cl)c2Cl)ccc1O,0
COCCCc1cc(CN(C(=O)C2CNCCC2c2ccc(OCCOc3c(Cl)cc(C)cc3Cl)cc2)C2CC2)cc(OCCN(C)C)c1,0
CCN(CC)CCCC(=O)N1CCC(NS(=O)(=O)c2ccc(NC(=O)c3ccccc3C)c3ccccc23)CC1,0
CCOc1c(F)cccc1C(=O)N(C)Cc1nc2ccccc2s1,0
COc1cc(CN2CCOC(COc3ccccc3)C2)ccc1F,0
CC(=O)Nc1ccc(C)c(NC(=O)N2CCCCC[C@H]2CC(C)C)c1,0
CC(C)(C)c1ccc(C(=O)c2sc3[nH]c(=O)c(C(=O)O)cc3c2N)cc1,0
CCn1cc2c(nc(NC(=O)Nc3ccccc3Cl)n3nc(-c4ccco4)nc23)n1,0
CC1(C)CC(=O)C2=C(C1)N(c1ccc(S(N)(=O)=O)cc1)C1=C(C(=O)CC(C)(C)C1)C2c1cccc(NS(=O)(=O)c2ccc(Br)cc2)c1,0
Cc1ccccc1NC(=O)CSc1nnc(CNc2ccc(F)cc2)n1C,0
CCOCCS(=O)(=O)NC[C@@H](C)c1nc(-c2ccccc2)no1,0
O=C(NCCc1cccc(Cl)c1)C1CN(CC2CC2)CC1C(=O)NC1CCN(Cc2ccccc2)C1,0
CC[C@H]1CCCC[C@H]1NC(=O)Nc1ccc(C)c(S(C)(=O)=O)c1,0
COc1cc2ncnc(N3CCC(Oc4ccc(C#N)cc4)C3)c2cc1OC,0
CCCC[C@@H]1CCC[C@@H]1NC(=O)C[C@@H]1CCCO1,0
COc1cccc(C(=O)OCC(=O)NCc2ccc(F)cc2F)c1OC,0
C[C@@H](c1ccccc1)N1C(c2ccccc2)=NC(C(F)(F)F)(C(F)(F)F)N=C1C1CCCCC1,0
CCCN1CCC(CNC(=O)N2C[C@@H]3CC=CC[C@H]3C2)CC1,0
FC(F)Oc1ccc(CN[C@@H]2[C@@H]3CCO[C@@H]3C23CCC3)cc1Br,0
CN(C)C(=O)C1Cc2ccccc2N1C(=O)CCN1CCC(c2ccccc2C(F)(F)F)CC1,0
CN(Cc1ccc(OC(F)(F)F)cc1)C(=O)c1cnc2ccccc2n1,0
CCCN[C@H]1CCCC[C@H](Cc2nc(C(C)(C)C)cs2)C1,0
Cc1ccc(-c2nn(-c3nc4ccc(S(N)(=O)=O)cc4s3)cc2C#N)cc1,0
CC(C)OCCCNC(=O)c1ncccc1OC(C)C,0
CC(C)c1ccc(NC(=O)COc2ccc(C(C)C)cc2)cc1,0
Cc1cc(C(=O)[C@H](C#N)c2cccs2)sc1Br,0
CN(C)c1ccc(C=CC=C2C(=O)Nc3ccc(O)cc32)cc1,0
O=C(c1scc2c1CCCC2)N1CCC(N2CCC[C@@H](O)C2)CC1,0
O=C(NCCCO)C(Cc1ccc(Cl)cc1)NC(=O)C1(c2ccc(Cl)cc2)CC1,0
CC(=O)c1ccc(NC(=O)N2CCOC[C@H]2C[C@@H](O)c2ccco2)cc1C,0
O=C(Cc1c[nH]c2ccccc12)C(O)Cc1ccc(O)cc1,0
CNC(=O)CCCC1CCN(C(=O)C(Cc2cccc(C(=N)N)c2)NS(=O)(=O)c2cccc(N3CCNCC3=O)c2)CC1,0
CCOC(=O)c1cnn([C@H]2CCCN(Cc3ccc(OC(C)=O)cc3)C2)c1,0
CN1CCC23c4c5ccc(O)c4OC2(CO)C(=O)CCC3(O)C1C5,0
Cc1cc(Br)ccc1NC(=O)[C@@H]1CCCN1C(=O)c1ccco1,0
CCNS(=O)(=O)[C@@H]1CCN([C@@H](C)c2ccccc2F)C1,0
NS(=O)(=O)c1ccc(OCc2cn(-c3ccc(O)cc3)nn2)cc1,0
Cc1ccc(S(=O)(=O)NCC(=O)Oc2ccc3c(=O)c(Oc4ccccc4)coc3c2)cc1,0
O=C(C[C@@H](O)c1ccccc1)NCCOc1ncc(Cl)cc1Cl,0
C=CCOC(=O)C1=C(C)Nc2nc(SCc3ccccc3)nn2[C@H]1c1cccc(OCCC)c1,0
CN(C)CCCN(C(=O)c1nc2ccccc2s1)c1nc2c(F)cccc2s1,0
CN(C)CCOc1ccc(CNC(=O)C[C@@H](O)c2ccccc2)cc1,0
O=C(NCC1CC1c1cccc2c1CC(CCCCc1ccccc1)O2)C1CC1,0
C[C@](O)(CNS(=O)(=O)/C=C/c1ccccc1)c1cccs1,0
CC[C@H]1CCCCN1C(=O)c1cc(S(=O)(=O)N2CCCC2)c(C)n1C,0
Cc1nc2c(c(C)c1CC(=O)OCCCn1ccccc1=O)c(=O)[nH]n2C,0
CO[C@@H]1CC(O)C[C@H](OC)C1,0
Cc1nc(CN(C)C(=O)NCc2ccnc(OCC(F)F)c2)cs1,0
COc1ccc(N2CCN(C(=O)Nc3ccc4oc(=O)ccc4c3)CC2)cc1,0
Cc1nn(Cc2nc(C)c(C)s2)cc1CNCC(C)C,0
CC(=O)NCCc1ccc([C@@H](C)NC[C@H](C)Cn2nc(C)cc2C)cc1,0
CC[C@H](NC(=O)NCc1ccco1)c1ccccc1OC(F)F,0
Cc1cn(CC(=O)Nc2ccc3[nH]nc(C(N)=O)c3c2)c2ccccc12,0
C[C@H](C(=O)NCc1ccc(N2CCOCC2)nc1)n1cncn1,0
CCOC(=O)c1ccc(CN2C(=O)CC[C@@H]2CCNCc2cccc(C(F)(F)F)c2)o1,0
Nc1ccc(SC[C@@H]2C[C@H]3CC[C@@H]2C3)c(Cl)c1,0
Cc1ccccc1-n1c(-c2ccoc2)nc2ccccc2c1=O,0
CCN1CCCC1COc1ccc(C(F)(F)F)cc1C(=O)N=c1sc(C(C)(C)C)cn1CC1CCCO1,0
O=C(N[C@@H]1CCc2c(O)cccc21)N[C@@H]1C[C@H]1c1ccccc1F,0
COC1CN(C(=O)c2c(NC(=O)c3ccccc3C(F)(F)F)sc3c2CCOC3)C1,0
Cn1nc(C(=O)NCc2cccs2)c2c1CC[C@@H](NCC1(C)COC1)C2,0
Cc1cccc(COc2ccccc2C(=O)O)c1,0
Cc1cc(NC(=O)CN2CCCN(S(=O)(=O)c3c(C)noc3C)CC2)n(-c2ccccc2)n1,0
Cc1cc(C(=O)COC(=O)c2cc3c(s2)CC[C@H](C)C3)c(C)n1-c1ccc2c(c1)OCCO2,0
CCC(=O)N1CCCC[C@H]1C(=O)NCC1CCC(C)(C)CC1,0
CNCc1cncc(OCc2ccc(Cl)cc2)n1,0
COc1ccc(OCC(=O)N2CCN(C(=O)c3cccs3)CC2)cc1,0
CCn1c(C[C@@]2(N)CCCC[C@@H]2C)nc2ccccc21,0
COC(=O)Nc1ccc(CNS(=O)(=O)c2ccc(C)s2)cc1,0
C[C@@H]1Sc2ccc(C(=O)NCc3cc(Br)c4c(c3)OCCO4)cc2NC1=O,0
Cc1ccc(C)c(Cn2c(=O)c3c(nc4[nH]c(C)c(C)n43)n(C)c2=O)c1,0
Cc1n[nH]c2ccnc(OC3CCCC3)c12,0
CC1CCC([C@H](O)[C@@]2(CN)CCOC2)CC1,0
CCCN1CCCn2nc(CNC(=O)Cn3nc(C)c(C)cc3=O)cc2C1,0
Cc1occc1CN(C)[C@@H](CN)CC(N)=O,0
C[C@H]1CCC[C@H](OC(=O)c2ccc(Cn3ccccc3=O)o2)C1,0
CC(C)COC(=O)N1CCC(C(=O)N[C@H]2C[C@@H]2C)CC1,0
O=C(Nc1c[nH]cc(Br)c1=O)[C@H]1C[C@@H]1C1CC1,0
CCn1ncnc1CN1CCCOc2c(cccc2OC)C1,0
c1csc(N[C@H]2CCC[C@H]2[C@@H]2CCCCN2)n1,0
CC[C@@H](C)n1nccc1NC(=O)[C@H](C)Nc1ccc(C)c(C(N)=O)c1,0
NS(=O)(=O)c1nnc(NS(=O)(=O)c2cccc(C(=O)OCCCCO[N+](=O)[O-])c2)s1,0
O=C(Nc1cc(Cl)cc(Cl)c1)c1ccc(C(F)(F)F)cc1,0
CCC1CN2C(=O)N(Cc3ccccc3)c3nc(-c4cc(OCc5ccccc5)nn4C)[nH]c3C2=N1,0
Cc1cc(N2CCCc3cc(C(N)=O)ccc32)ccc1CNC1Cc2ccccc2C1,0
C[C@@H](c1ccccc1)N(C)C(=O)CN1CCO[C@H](Cn2cccn2)C1,0
COC(=O)c1cccc(N2CCO[C@H](c3ccco3)C2)n1,0
O=c1[nH]cnc2c1ncn2CP(=O)(O)O,0
COCc1cccc(-c2cc(CCNC(C)=O)c3cc(OC)ccc3c2)c1,0
Cc1ccc(NC(=O)N2CCO[C@@H](c3ccc(Cl)cc3)C2)cc1,0
CCOC(=O)c1c(NC(=O)COC(=O)c2cccc(F)c2)sc2c1CC(C)(C)NC2(C)C,0
Cc1cc2c(c(-c3cc(C(C)C)nc(C(F)(F)F)n3)c1)O[C@@H](CN)C2,0
C[C@H](NC(=O)COC(=O)CCCc1c[nH]c2ccccc12)c1ccccc1,0
CCC[C@H](Cc1ccccc1)NC(=O)N1CCN(CC(=O)N[C@@H](C)CC)CC1,0
CCN(C(C)=O)c1ccc(OC)c2nc(NC(=O)c3ccc(C(=O)N4CCN(C)CC4)cc3)sc12,0
N#Cc1ccc(Cl)cc1-c1ccc2cc(NC(=O)C3CC3)ncc2c1,0
COc1cc(NC(=O)C2(CC(C)C)CCCC2)ccc1N,0
O=C(c1cc2c(cc1F)OC(c1ccc(F)cc1F)(c1ccc(F)cc1F)O2)N1CCC(F)(F)CC1,0
Cc1c(C)n(C(=O)CN2CCN(Cc3ccccc3)CC2)c2ccccc12,0
O=C(NCc1ccc(Cl)cc1)c1ccc(Br)cc1NS(=O)(=O)c1cccc2nsnc12,0
Cc1ccc(O)c(C(=O)N(C)C[C@H](O)C2CC2)c1,0
CCOc1cc2c(cc1OCC)[C@H](c1ccc3c(c1)OCCO3)NCC2,0
CCCCCC=CCC=CCC=CCC=CCCCC(=O)Nc1ccc(O)cc1,0
O=C1CCc2ccc(OCCCCN3CCN(c4cc(F)cc5ccccc45)CC3)nc2N1,0
Cc1cccc2c(C(N)=O)cc(-c3ccccc3)nc12,0
Nc1cnc(-c2ccc(C3CCC3)c(OCc3ccc(C(F)(F)F)cc3)c2F)cn1,0
Cc1ccccc1NC(=O)[C@H](C)Sc1cc(C)c2cc(S(=O)(=O)N3CCCCC3)ccc2n1,0
Cc1cccc(C(=O)N(c2ccc(O)cc2)c2ccc(O)cc2)c1C,0
O=C(c1ccccc1O)N1CCCCC[C@@H]1C[C@H](O)c1ccco1,0
CC(C)[C@@H]1OCC[C@@H]1CNC(=O)Nc1nc2c(s1)COCC2,0
C[C@@H]1CN(C(=O)CCn2cncn2)C[C@@H](C)O1,0
CCOc1ccc(OCC(=O)Nc2ccc(C(=O)OCCOC)cc2)cc1,0
Cn1ccc(NS(=O)(=O)c2ccc3c(c2)C(C)(C)C(=O)N3)n1,0
CC[C@@H](Cc1ccccc1)NC(=O)N1CCOC[C@H]1C1CC1,0
NCCN1C2CCC1CC(NC(c1ccc(F)cc1)c1ccc(F)cc1)C2,0
Clc1ccc(CNCCN2CCN(c3ncccn3)CC2)o1,0
CN[C@@H](Cc1ccc(C)c(C)c1)c1ccc(F)c(Br)c1,0
O=C(O)C(Cc1ccc(Cl)cc1)N1CCC(CN2CCC(Oc3ccc(Cl)c(Cl)c3)CC2)CC1,0
c1coc(-c2nnc3sc(C4CCCCC4)nn23)c1,0
CCOC(=O)N[C@H]1CCCN(S(=O)(=O)c2cc(C)c(C)s2)C1,0
C[C@@H](CC(=O)c1ccccc1)NC(=O)c1ccoc1,0
C=CCNCC(=O)N(C)C[C@H](C)O,0
O=C(O)C[C@H](C(=O)Nc1ccc(Cl)cc1)[C@@H]1CCCO1,0
O=S(=O)(N=c1ccn(Cc2cccc3ccccc23)[nH]1)c1ccc(Br)s1,0
CCOC(=O)c1cc(C(=O)c2cc(F)ccc2O)cn2c(=O)c3c(C)c(C)sc3nc12,0
N#CC1(c2cccc(F)c2)CCC(CNc2ncccc2NC(=O)CC(F)(F)F)CC1,0
C[C@@H]1CC[C@H](C)N(C(=O)c2cn(-c3ccc(C(F)(F)F)cn3)nn2)C1,0
C[C@@H]1CO[C@H](c2ccccc2)[C@H](C)N1Cc1cccc2cn[nH]c12,0
CC[C@H](C)CN(CC)C(=O)c1cnc(Cl)c(Cl)c1,0
Cc1noc(COC(=O)Cc2coc3cc4c(cc23)CCC4)n1,0
Cc1cc(S(=O)(=O)NC(=N)Nc2cccc(S(N)(=O)=O)c2)c(SCc2cccc(C(F)(F)F)c2)cc1Cl,0
CN[C@@H](C)C(C)(C)CN(C)Cc1scnc1C,0
COc1ccc(N2Cc3cccc(Cl)c3C2=O)cc1OCCN1CCC(C)CC1,0
NC(=O)c1ccccc1NC(=O)c1ccc(=O)n(Cc2cccc(Cl)c2)c1,0
Oc1ccc2c(c1)[C@H]1C=CC[C@@H]1[C@H](c1ccccc1O)N2,0
CS(=O)(=O)N1CCC[C@H](CN[C@@H]2CCCOC2)C1,0
CCOc1ccc2c(c1)c(I)nn2C(=O)OC(C)(C)C,0
COc1ccc(C(=O)O)cc1Oc1ncccc1F,0
COc1ccc(COCCNC(=O)N[C@H]2[C@@H]3CC[C@@H](C3)[C@@H]2CO)cc1,0
C[C@H]1C[C@@H]1C(=O)N1CCN(Cc2nc(Cc3ccccc3)no2)CC1,0
O=C1CCCN1Cc1ccc(CNCc2ccccc2C(F)(F)F)cc1,0
CC(C)C[C@H](NC(=O)c1cccc(NS(C)(=O)=O)c1)c1ccccc1,0
Cc1nc2ccccc2c(=O)n1-c1ccc(Cl)c(NC(=O)c2cccs2)c1,0
CNc1cccc(C2CCN(Cc3ccncc3)CC2)n1,0
COc1ccc(Cn2c(=O)c3sccc3n3c(SCc4ccccc4C)nnc23)cc1,0
Cc1ccc(C[C@@H](C)NC(=O)Cn2ccccc2=O)c(C)c1,0
NS(=O)(=O)Oc1ccc(NC(=O)Nc2c(F)cc(F)cc2Br)cc1,0
CCOC(=O)C[C@]1(C(F)(F)F)NC(=O)C=C(C)O1,0
CCNC(=O)c1ccc(N2CCC[C@H]2c2cccc(F)c2)nn1,0
COc1ccc(Cl)cc1NCc1ccccc1N1CCN(C(C)=O)CC1,0
C[C@H]1CCN(C(=O)c2cc(NS(=O)(=O)c3cccs3)ccc2O)[C@@H](C)C1,0
Cc1cccn2c(=O)c(C(=O)Nc3cnn(C[C@H]4CCCO4)c3)cnc12,0
COc1ccc([C@H](NC(=O)N2CC[C@H](C)C[C@H]2C)C2CCOCC2)cc1,0
CCOC(=O)C1CC[N+](=c2c(O)c(O)/c2=N\Cc2ccc(C(=O)NCCOC)cc2)CC1,0
COCCC(=O)N1C[C@@H]2C[C@H](C1)c1ccc(NC(=O)c3ccc(-c4ccccc4)cc3)c(=O)n1C2,0
N=C(N)c1ccc(OC(=O)c2ccc(CCC(=O)NC(CO)C(=O)O)s2)c(F)c1,0
CCS(=O)(=O)N(C)C1CCN(C(=O)c2ccccc2-c2ccccc2)CC1,0
Cc1cc(NC(=O)CN(C)c2c(N)n(Cc3ccccc3)c(=O)[nH]c2=O)n(C)n1,0
COCCN(CC(=O)OC)Cc1cc(Cl)cc(Cl)c1,0
Sc1nc2c(OCCNCc3ccccc3)cc(Cl)cc2[nH]1,0
Cc1ccc(S(=O)(=O)Nc2ccc3[nH]cc(CC4CCCN4)c3c2)cc1,0
CCOC(=O)N1CCN([C@H]2CCCN(C(=O)c3cc4ccccc4n3C)C2)CC1,0
O=C(NCC[C@H](O)c1cccc2ccccc12)c1cc2ccccc2o1,0
C/C(=C\c1c(F)cccc1Cl)CNC(C)C,0
N=C(N)c1ccc2[nH]c(-c3cc(C(CC(=O)O)C(=O)O)cc(-c4cc([N+](=O)[O-])ccc4O)c3O)nc2c1,0
Cc1nn(-c2ncccn2)c2c1[C@@H](c1cccc(Cl)c1)CC(O)=N2,0
COc1ccc(CN(C)CC(=O)N[C@](C)(C#N)C(C)C)cc1O,0
O=C(c1ccccc1-n1nccn1)N1CCC2CN(c3nc4cc(Cl)ccc4o3)C2C1,0
O=C(NCCC1=CCCCC1)N1CCCC[C@@H]1CN1CCOCC1,0
NC(=O)c1ccc(NC(=O)c2cccn(Cc3ccccc3Cl)c2=O)cc1,0
Cn1nc([C@H]2CCCN(C(=O)[C@H]3COc4ccccc4O3)C2)n(-c2ccccc2)c1=O,0
CSc1sc(C(=N)N)cc1S(=O)(=O)c1cc(Br)c2ncn(Cc3cc([N+](=O)[O-])ccc3F)c2c1,0
COc1ccc(C(=O)CSc2nc(N)c(NC(=O)c3ccco3)c(=O)[nH]2)cc1,0
N=C(Nc1ccccc1)Nc1ccc2c(c1)CCCC2,0
CNCc1ccc(-c2cc(C)c(C)cc2C)c(C)c1,0
Cc1cc(OCCCc2c(C(=O)O)sc3cccc(Cl)c23)cc(C)c1Cl,0
C[C@H](c1ccc(F)cc1)N(C)C(=O)COc1ccc2c(c1)CCC(=O)N2,0
COc1c(OCCF)cccc1C(=O)C1CCN(CCc2ccc(C)cc2)CC1,0
Cc1cccc2c(CCNC(=O)N3CCC(C(=O)N(C)C)CC3)c[nH]c12,0
Cc1ccc(CCC(=O)Nc2cccc(C(=O)NC(C)(C)C)c2)o1,0
CCNC(=O)c1ccc(-c2ccc3c(c2)CCN(CCN2CCCC2)C3=O)cc1,0
COc1cc(C)c(CN2CC[C@@H](S(=O)(=O)NC(C)C)C2)cc1OC,0
CCOc1ccc(OC(=O)c2ccc[nH]2)cc1,0
CCC(=O)Nc1ccc(N2CCN(C)CC2)cc1C,0
Cn1cc([C@@]2(C)CN(Cc3cccn3C)CCO2)cn1,0
CC(C)C1(c2cc(Cl)c(-c3ccc4ccccc4c3)[nH]c2=O)OC(=O)NC1=O,0
COC[C@H](Cc1ccccc1)NC[C@@H]1CCN(S(C)(=O)=O)C1,0
